Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,49364679953.0,49847127139.0,55985505025.0,52480251773.0,57166035571.0,69222624369.0,75880630166.0,82826141595.0,90082051923.0,98692079267.0,99852958356.0,109135000000.0,127950000000.0,164285000000.0,193871000000.0,211649000000.0,232083000000.0,269918000000.0,275039000000.0,236316000000.0,222149000000.0,237472000000.0,224999000000.0,238544000000.0,258472000000.0,291500000000.0,300523000000.0,335663000000.0,382674000000.0,388699000000.0
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,124813000000.0,,,63743623232.0,71841461173.0,96419225744.0,120404000000.0,113919000000.0,110277000000.0,113848000000.0,109592000000.0,126879000000.0,128627000000.0,153545000000.0,190043000000.0,226452000000.0,266299000000.0,349882000000.0,412336000000.0,416397000000.0,486808000000.0,580765000000.0,598868000000.0,460293000000.0,432687000000.0,384951000000.0,417984000000.0,445345000000.0,,
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,179886000000.0,,,,,,,,,,,,,,36627901762.0,49954890353.0,65140293688.0,88840050497.0,131614000000.0,111661000000.0,138517000000.0,185750000000.0,218001000000.0,234638000000.0,234648000000.0,177499000000.0,174879000000.0,195473000000.0,224228000000.0,234094000000.0
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,6478459747.0,6920116563.0,7091625419.0,6227928906.0,6399064571.0,7134341218.0,7438183247.0,7580988978.0,8494094899.0,8971608730.0,9003639598.0,8205357408.0,9294652006.0,11414055063.0,13834750404.0,16812530837.0,17216420298.0,21514962933.0,17905251718.0,13164652467.0,13683689690.0,15158548261.0,14724078152.0,16033517406.0,17758050019.0,17389101641.0,20618363256.0,24488176540.0,25737594325.0,24188035739.0
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,59011274626.0,67558012988.0,75607006994.0,75985901276.0,86342656604.0,100385000000.0,109996000000.0,114693000000.0,115933000000.0,117112000000.0,132343000000.0,130756000000.0,121124000000.0,126966000000.0,135477000000.0,142529000000.0,154034000000.0,178959000000.0,216105000000.0,207468000000.0,233996000000.0,261469000000.0,257180000000.0,292636000000.0,309558000000.0,299813000000.0,318951000000.0,353253000000.0,370588000000.0,395099000000.0
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1181220000000.0,1246220000000.0,1320160000000.0,1064960000000.0,1099220000000.0,1174660000000.0,1312430000000.0,1241880000000.0,1270050000000.0,1252020000000.0,1143830000000.0,1167010000000.0,1270710000000.0,1574150000000.0,1803230000000.0,1857520000000.0,1947920000000.0,2210290000000.0,2398860000000.0,2191240000000.0,2134020000000.0,2291990000000.0,2087080000000.0,2141320000000.0,2159130000000.0,1835900000000.0,1875800000000.0,1961800000000.0,2085760000000.0,2001240000000.0
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,4592224067.0,4071219198.0,3530892749.0,5405097571.0,5419134875.0,6538840170.0,7368000000.0,8375077443.0,8763219645.0,8851581633.0,8985352832.0,9178016493.0,9694169757.0,9399447609.0,10150978155.0,11204416000.0,11901911988.0,12827809965.0,13680482787.0,12067478478.0,13220556883.0,14444655300.0,14807086889.0,14262589158.0,13897804560.0,14187696311.0,14075894320.0,14806340821.0,15713908816.0,16458071068.0
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,4160003917.0,4344250257.0,5390688438.0,5685784384.0,6326420495.0,6821989155.0,7024203103.0,7347574048.0,8023356841.0,8263921016.0,8579280677.0,9101452750.0,9716868829.0,10338730606.0,11571424542.0,12765218618.0,15268053597.0,17350521862.0,22279907003.0,24154000000.0,26795901408.0,29244647887.0,31371056338.0,34064873239.0,36329267606.0,38043450704.0,39196676056.0,40708943662.0,42231295775.0,43743661972.0
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,3132820000000.0,3584420000000.0,3908810000000.0,4454140000000.0,4907040000000.0,5449120000000.0,4833710000000.0,4414730000000.0,4032510000000.0,4562080000000.0,4887520000000.0,4303540000000.0,4115120000000.0,4445660000000.0,4815150000000.0,4755410000000.0,4530380000000.0,4515260000000.0,5037910000000.0,5231380000000.0,5700100000000.0,6157460000000.0,6203210000000.0,5155720000000.0,4850410000000.0,4389480000000.0,4922540000000.0,4866860000000.0,4954810000000.0,5081770000000.0
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,26932728899.0,24881135586.0,24906939560.0,23409027476.0,21250839258.0,20374307047.0,21035357833.0,22165932063.0,22135245413.0,16870817135.0,18291990619.0,22152694162.0,24636593223.0,30833699703.0,43151647003.0,57123671734.0,81003884545.0,104850000000.0,133442000000.0,115309000000.0,148047000000.0,192627000000.0,207999000000.0,236635000000.0,221416000000.0,184388000000.0,137278000000.0,166806000000.0,179340000000.0,180162000000.0
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,8572359163.0,8151479004.0,8209129172.0,5751789915.0,7148145376.0,9046326060.0,12045858436.0,13115773738.0,14093998844.0,12896013577.0,12705357103.0,12986007426.0,13147743911.0,14904517650.0,16095337094.0,18737897745.0,25825524821.0,31958195182.0,35895153328.0,37021512049.0,40000088347.0,41953433591.0,50412754861.0,55096728048.0,61448046802.0,64007750169.0,69188755364.0,78965004656.0,87778582964.0,95503088538.0
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2675000000.0,2569444444.0,2316562500.0,2028295455.0,1681006993.0,1661018519.0,1827570586.0,1767864036.0,1645963750.0,1249061487.0,1369688498.0,1525116370.0,1605643105.0,1919008090.0,2211534585.0,2460248026.0,2834168889.0,3802566171.0,5139957785.0,4690062255.0,4794357795.0,6197766119.0,6605139933.0,7335027592.0,7468096567.0,6678178340.0,6813092066.0,7702934800.0,8271108638.0,8454619608.0
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,,,,2533727592.0,2791435272.0,3441205693.0,3506695720.0,3443413389.0,3120425503.0,3517242477.0,3677897739.0,3984000517.0,4284028483.0,4658246918.0,5337833248.0,6293046162.0,7274595707.0,8639235842.0,10351914093.0,10401851851.0,11242275199.0,12829541141.0,14054443213.0,15227991395.0,16702610842.0,18049954289.0,20016747754.0,22177200512.0,24571753583.0,27089389787.0
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,39809538.68,47515189.28,47737955.35,46919624.64,54832577.86,56338028.17,66515376.79,67537479.59,65334841.06,69032258.06,67254174.4,63101272.37,72196457.68,90231856.8,102367039.3,112133944.3,110234939.8,132671743.0,141042610.3,132420059.3,156120895.2,181705002.6,190243321.6,185113921.6,179703443.3,171117872.4,178328873.0,187276210.9,196737896.0,194647201.9
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,217258907.8,220539518.5,242135407.4,263754666.7,295157666.7,313483370.4,333946111.1,374640307.0,383257146.0,406597041.5,433520483.4,475443703.0,497328958.6,486344344.3,529250444.4,577730925.9,644414814.8,689285185.2,751229629.6,747859259.3,760177777.8,817762963.0,800422222.2,839770370.4,916574074.1,923155555.6,971162963.0,996937037.0,1010814815.0,1050992593.0
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,283368000000.0,330649000000.0,355525000000.0,392666000000.0,463617000000.0,566583000000.0,610170000000.0,569755000000.0,383331000000.0,497513000000.0,576178000000.0,547658000000.0,627246000000.0,702717000000.0,793175000000.0,934901000000.0,1053220000000.0,1172610000000.0,1047340000000.0,943942000000.0,1144070000000.0,1253220000000.0,1278430000000.0,1370800000000.0,1484320000000.0,1465770000000.0,1500110000000.0,1623900000000.0,1720580000000.0,1642380000000.0
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,18427777778.0,11008793176.0,19858555215.0,23941391391.0,24848483838.0,27191353887.0,31493319973.0,30355093966.0,25939960630.0,30123850197.0,37712842243.0,34887512227.0,38137545245.0,47876510067.0,59439090601.0,80798630137.0,101549000000.0,114640000000.0,147395000000.0,105963000000.0,115419000000.0,154068000000.0,174070000000.0,174161000000.0,162631000000.0,114567000000.0,109420000000.0,120707000000.0,140645000000.0,134761000000.0
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,1083350000000.0,1344220000000.0,1251770000000.0,1448540000000.0,1658550000000.0,1755440000000.0,1902840000000.0,2085140000000.0,2099570000000.0,1877280000000.0,2082600000000.0,2033470000000.0,1809120000000.0,1841570000000.0,2118760000000.0,2575420000000.0,3023230000000.0,3586010000000.0,4198480000000.0,3933620000000.0,4905140000000.0,5585660000000.0,5622190000000.0,5748180000000.0,5883200000000.0,4998230000000.0,4858330000000.0,5416130000000.0,5219480000000.0,5136330000000.0
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,865559856.2,1028087972.0,1127806945.0,1327748655.0,1543606345.0,1763536305.0,1873671550.0,1747011857.0,1280177839.0,1454430642.0,1731198022.0,1768619058.0,1758176653.0,2023324407.0,2366398120.0,2735558726.0,3452882514.0,4222962988.0,5443915121.0,5832915387.0,7127792630.0,8749241114.0,10191350120.0,11942230508.0,13268458232.0,14390442307.0,15805692546.0,16853087485.0,17953786416.0,18173839128.0
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,2838485354.0,4690415093.0,5843579161.0,7941744492.0,9599127050.0,11718795528.0,13690217333.0,15751867489.0,17247179006.0,17391056369.0,17260364842.0,17649751244.0,19152238806.0,20082918740.0,21159827992.0,21497336499.0,22022709852.0,24827355015.0,29118916106.0,35399582929.0,38443907042.0,39927125961.0,44035991746.0,46909335135.0,48134486625.0,49939374833.0,51205122504.0,53140638269.0,54961275742.0,53367042272.0
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,874000000.0,906000000.0,927000000.0,748000000.0,897000000.0,949000000.0,1119000000.0,1373000000.0,1726000000.0,1768000000.0,1998000000.0,2398000000.0,2721000000.0,3067000000.0,3144000000.0,3177000000.0,3277826000.0,3285455000.0,3264000000.0,3070518100.0
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,28901836158.0,31995012469.0,33881392045.0,30657030223.0,28607921929.0,25544128199.0,27884615385.0,30698633109.0,27249786142.0,35976714101.0,38270206950.0,34110064452.0,20481889764.0,26265625000.0,33122307692.0,47334148578.0,54961936663.0,67516236338.0,87140405361.0,63028320702.0,74773444901.0,34699395524.0,81873662519.0,65502870174.0,41142722414.0,27842131480.0,26197143268.0,37883243650.0,52607888718.0,52076250948.0
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,579629629.6,613703703.7,674074074.1,684814814.8,713703703.7,762962963.0,788888888.9,805925925.9,877407407.4,921851851.9,932592592.6,892592592.6,900000000.0,987407407.4,1066666667.0,1135555556.0,1268319185.0,1336088815.0,1437731111.0,1401507889.0,1486758037.0,1576988407.0,1605146778.0,1664816741.0,1755130815.0,1808079889.0,1865375222.0,1999090407.0,2065875074.0,2122450630.0
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,1179440000000.0,1450730000000.0,1371250000000.0,1576880000000.0,1802150000000.0,1921660000000.0,2079420000000.0,2279660000000.0,2300330000000.0,2075460000000.0,2289340000000.0,2239860000000.0,2009820000000.0,2053350000000.0,2366440000000.0,2861530000000.0,3353310000000.0,3949990000000.0,4590310000000.0,4313420000000.0,5348220000000.0,6081030000000.0,6143730000000.0,6294810000000.0,6417120000000.0,5520200000000.0,5390740000000.0,5985650000000.0,5816090000000.0,5719250000000.0
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,164421000000.0,165169000000.0,150228000000.0,149152000000.0,138425000000.0,157942000000.0,174066000000.0,183570000000.0,187920000000.0,191079000000.0,215731000000.0,206139000000.0,223899000000.0,254074000000.0,291137000000.0,341321000000.0,398928000000.0,478177000000.0,592416000000.0,596223000000.0,680391000000.0,773831000000.0,820296000000.0,895292000000.0,967972000000.0,954665000000.0,943028000000.0,1027030000000.0,1067000000000.0,1105400000000.0
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,109250000000.0,109979000000.0,96392040778.0,96685314333.0,83343858956.0,93893168062.0,99198793946.0,105913000000.0,107094000000.0,107000000000.0,130128000000.0,121820000000.0,131160000000.0,144031000000.0,167584000000.0,195975000000.0,230347000000.0,282120000000.0,341791000000.0,351485000000.0,390053000000.0,421623000000.0,442153000000.0,485103000000.0,519929000000.0,519125000000.0,479250000000.0,494893000000.0,509034000000.0,521274000000.0
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,1421466240.0,1484152022.0,1631197909.0,1673104494.0,1948118228.0,2428461395.0,2504033252.0,2298410391.0,2479721341.0,2664026095.0,2483953103.0,2491822707.0,2688630823.0,3070691320.0,3454362686.0,3659251526.0,4000239273.0,4601299567.0,5081432924.0,4504549214.0,5082366478.0,5739977477.0,5456009385.0,6391735894.0,6657170923.0,6268391521.0,6237264055.0,6552858739.0,,
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,8032551173.0,9000362582.0,9703011636.0,10338679636.0,11717604209.0,13029697561.0,13897738375.0,15091913884.0,15794972847.0,15656327860.0,16330814180.0,15749753805.0,16536535647.0,18881765437.0,20662525941.0,24405791045.0,28279814925.0,32350248411.0,40713812310.0,42066217872.0,56725749222.0,65292753005.0,68434409315.0,74317806538.0,79356449841.0,80604080689.0,82401038710.0,87428125558.0,88425889592.0,84008783756.0
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,871479000000.0,805917000000.0,838012000000.0,812248000000.0,866071000000.0,962082000000.0,1055500000000.0,1105960000000.0,1108990000000.0,1166640000000.0,1219880000000.0,1239980000000.0,1311320000000.0,1494940000000.0,1732390000000.0,2020720000000.0,2376150000000.0,2911780000000.0,3261350000000.0,3290110000000.0,3930920000000.0,4425960000000.0,4667170000000.0,4919430000000.0,5242900000000.0,5188160000000.0,5358120000000.0,5761730000000.0,6003690000000.0,6341110000000.0
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,3653170000000.0,3903650000000.0,3862670000000.0,4105140000000.0,4442590000000.0,4969720000000.0,5429490000000.0,5750320000000.0,5577890000000.0,5448890000000.0,5958330000000.0,6025100000000.0,6145810000000.0,6918060000000.0,8207090000000.0,9780200000000.0,11625800000000.0,14381200000000.0,17262300000000.0,16891100000000.0,20535600000000.0,24248300000000.0,25897200000000.0,27431400000000.0,28486800000000.0,27052600000000.0,27180900000000.0,29845100000000.0,31819600000000.0,32705800000000.0
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,596415104.5,704329192.8,831033941.1,835592802.3,878250450.6,1001889857.0,946123275.9,997996028.6,928458206.0,912771290.6,887295267.9,825706961.2,775780697.7,1157832935.0,1511236656.0,1682350935.0,1800105590.0,1716262753.0,1758534995.0,1773199523.0,2269525782.0,2622336141.0,2526185310.0,2421470022.0,2499803980.0,2372280099.0,2165408362.0,2405289382.0,2575892261.0,2460072444.0
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,2034400000000.0,2240020000000.0,2090650000000.0,2168860000000.0,2470230000000.0,3017660000000.0,3327590000000.0,3484130000000.0,3353900000000.0,3098660000000.0,3402700000000.0,3517030000000.0,3725950000000.0,4246580000000.0,5106130000000.0,6163600000000.0,7438570000000.0,9371980000000.0,11651600000000.0,11260100000000.0,13504500000000.0,16458200000000.0,17608200000000.0,18979500000000.0,19700200000000.0,18470100000000.0,18514600000000.0,20551000000000.0,22514100000000.0,22985800000000.0
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,,,,,,7870782261.0,8385109020.0,10120274493.0,11240360898.0,10972878636.0,11539211480.0,12252498921.0,14278357284.0,18802576988.0,22649930576.0,26125575942.0,30216060233.0,39738180077.0,47850551149.0,37440673478.0,37034461707.0,43466133144.0,42842537129.0,46442055804.0,48526000845.0,41392396558.0,43021972485.0,47750908128.0,53455170034.0,54219315600.0
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,13229247948.0,14321878795.0,16065740778.0,16486900187.0,18325791415.0,21588170498.0,21776609772.0,19731912494.0,20209122027.0,22235929043.0,21263514833.0,21272418792.0,23616328816.0,29557325056.0,34685281848.0,37347394603.0,42414308117.0,50888134410.0,55849686539.0,51370543206.0,53212476812.0,60004630234.0,56677961787.0,61739352212.0,66103853237.0,57744457955.0,60691483443.0,64181944723.0,70919958016.0,71104919108.0
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,5770516258.0,5952007402.0,6508472054.0,7145882283.0,7518044679.0,7934206257.0,8334748153.0,9529948840.0,11731703358.0,14355307662.0,16909366521.0,21436812139.0,30897981124.0,35657998831.0,26250900751.0,23803906231.0,28490700601.0,28176625841.0,30272574650.0,31382780146.0,27090019663.0,27734140217.0,30273007510.0,34313873285.0,34117202555.0
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,3220920085.0,3735117374.0,4879018602.0,5625533410.0,6265844252.0,6996034037.0,7122539667.0,7211264780.0,6742367273.0,6490571704.0,6720492406.0,6811227983.0,7322677820.0,8195033162.0,10585624891.0,12092222042.0,14789661809.0,18340447243.0,20917444920.0,21475520709.0,28123640999.0,36709860068.0,43031577366.0,51552075902.0,55347998648.0,45361678147.0,45387299721.0,50751059058.0,55084050790.0,53859116536.0
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,30180108562.0,32285388165.0,33711069431.0,31655473664.0,35604137423.0,39030285468.0,43161452678.0,39147844526.0,41806219379.0,41632027600.0,38857251336.0,39459581217.0,42236836821.0,52064058834.0,59626020162.0,62343022651.0,68640825481.0,79041294874.0,92507257784.0,92897320376.0,93216746662.0,101370000000.0,98266306615.0,106826000000.0,110081000000.0,101180000000.0,103312000000.0,109714000000.0,117921000000.0,118725000000.0
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2481316054.0,2480497539.0,2737067002.0,2574440023.0,2720297793.0,3130270895.0,3137848801.0,2840182221.0,2934578821.0,2906009308.0,2647883816.0,2718868306.0,2968987019.0,3601321065.0,4137913500.0,4203084194.0,4582988333.0,5867916781.0,6476490406.0,5451653237.0,5367625613.0,6088808463.0,5743029680.0,6555983530.0,7069616049.0,6261622101.0,6472990923.0,6431314957.0,7188238073.0,
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,1752979926.0,1695122174.0,1930081169.0,1698717505.0,1170782957.0,1288429392.0,1480673594.0,1661818168.0,1980907435.0,2598249556.0,2988348836.0,3408244549.0,4401189466.0,6054849885.0,5439422031.0,6974960345.0,8414360656.0,8709165249.0,9496684701.0,9510219299.0,7745231660.0,8071480541.0,9669759987.0,11457410264.0,11955435457.0
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,3931334871.0,3254713056.0,3714967007.0,4063298919.0,3522226903.0,3838101052.0,4931861239.0,4262965282.0,4401967499.0,4277903780.0,4629247091.0,5438332738.0,5351701534.0,6372498720.0,5064732716.0,5859269849.0,6395712392.0,8524620739.0,10725137478.0,9616879921.0,9982711030.0,11551821062.0,11578978053.0,12423557907.0,12522959157.0,11323023787.0,11848615018.0,13176313233.0,13853433948.0,14083906357.0
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,215089005.2,244468292.7,284853358.6,322326642.3,355884383.1,398988955.0,450382328.0,508223602.4,540096397.6,589239753.6,624337145.3,870179738.6,897031250.0,1052121055.0,1226829563.0,1163362438.0,1575200391.0,1868383461.0,2271646188.0,2345294875.0,2588176055.0,2774351760.0,2886170572.0,3295011382.0,3697351597.0,4109424800.0,4379136462.0,4735989972.0,5327457150.0,5729248472.0
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,550748000000.0,554709000000.0,603853000000.0,608089000000.0,633947000000.0,708891000000.0,802523000000.0,832804000000.0,809509000000.0,866974000000.0,966901000000.0,970527000000.0,966745000000.0,1089310000000.0,1271600000000.0,1530610000000.0,1791430000000.0,2124070000000.0,2654580000000.0,2371000000000.0,2766780000000.0,3279580000000.0,3575510000000.0,3547270000000.0,3568000000000.0,3139160000000.0,3150180000000.0,3270330000000.0,3613740000000.0,3701390000000.0
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,261254000000.0,313143000000.0,363158000000.0,500736000000.0,527813000000.0,360074000000.0,410976000000.0,500413000000.0,526502000000.0,600233000000.0,707907000000.0,756706000000.0,772106000000.0,729336000000.0,782241000000.0,877476000000.0,975387000000.0,1052700000000.0,1109990000000.0,900045000000.0,1057800000000.0,1180490000000.0,1201090000000.0,1274440000000.0,1314560000000.0,1170560000000.0,1077900000000.0,1157740000000.0,1220700000000.0,1258290000000.0
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,78476000.0,82507000.0,91063000.0,99461000.0,108071000.0,120230000.0,110858000.0,110705600.0,112279400.0,114326300.0,115347500.0,122824000.0,131738200.0,131398500.0,133806400.0,141922500.0,145474100.0,153884600.0,153135800.0,151772600.0,162164700.0,174332100.0,182874800.0,187707400.0,184689500.0,184599600.0,200558400.0,212881000.0,221278000.0,
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,3549490000000.0,3798560000000.0,3769580000000.0,4011280000000.0,4359480000000.0,4876170000000.0,5330200000000.0,5644430000000.0,5471420000000.0,5342830000000.0,5831030000000.0,5904850000000.0,6017160000000.0,6776490000000.0,8042080000000.0,9586900000000.0,11398400000000.0,14102400000000.0,16925300000000.0,16547800000000.0,20147800000000.0,23821300000000.0,25447600000000.0,26942000000000.0,27965800000000.0,26537400000000.0,26696300000000.0,29337400000000.0,31293100000000.0,32166000000000.0
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,4699646643.0,4938775510.0,2436849342.0,2682456897.0,3556581986.0,4680078740.0,4651453634.0,3928975904.0,3756208791.0,3863743409.0,3772851420.0,3709637830.0,4018365247.0,4946292775.0,5682719260.0,6258600714.0,6861222332.0,8336478142.0,9909548411.0,9401731496.0,9407168702.0,10494632699.0,9745251126.0,10817712139.0,11362272838.0,10064515432.0,10672471861.0,11307058382.0,12628854801.0,12694823394.0
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,2681912030.0,2724131545.0,2830673389.0,2818280876.0,2081846483.0,2706425298.0,2780422212.0,2697105694.0,2920358587.0,3439463140.0,2954129566.0,3465305993.0,3889758024.0,4703504467.0,5444474268.0,6247496491.0,6905876385.0,8145694632.0,9798741074.0,10190945007.0,10689167195.0,12995074801.0,12441946098.0,13242680701.0,14365345530.0,13104869674.0,14020002871.0,15375605992.0,17172022684.0,17510141171.0
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,2547163582.0,2750041434.0,3021910217.0,2709178327.0,2998570147.0,3439931907.0,3570271558.0,3705372039.0,3923637971.0,4127313818.0,4053395701.0,4066485176.0,4466981846.0,5415856194.0,6044382216.0,6403839314.0,6757119558.0,7880509171.0,8977149553.0,8528202278.0,8749171417.0,9515297915.0,9205506528.0,10153894646.0,11302344157.0,10682394998.0,11444483134.0,12747857570.0,14603581712.0,14786156563.0
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,8905066164.0,6477790688.0,6777632512.0,10467109978.0,10567354056.0,11986972419.0,14502553710.0,20182477481.0,31862554102.0,36906181381.0,49540813342.0,59977326086.0,59937797559.0,60269734045.0,65446199788.0,67822772707.0,67184236747.0,68945867478.0,76168043982.0,76085852617.0
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,,,,292060000000.0,299066000000.0,341035000000.0,395440000000.0,406165000000.0,412260000000.0,435997000000.0,451794000000.0,467490000000.0,453815000000.0,511925000000.0,593297000000.0,698814000000.0,811809000000.0,1003340000000.0,1242120000000.0,1198610000000.0,1383660000000.0,1565930000000.0,1728910000000.0,1617930000000.0,1597410000000.0,1435650000000.0,1454740000000.0,1428590000000.0,,
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,984297589.4,1159869246.0,1284685051.0,1707710053.0,2073234418.0,2257174481.0,2721903149.0,3680711744.0,4545674528.0,4159330370.0,4139192053.0,4538199889.0,4087725813.0,4466039315.0,4594024180.0,4054712083.0,4377033429.0,4856632399.0,5506766651.0,5494736901.0
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,2560785660.0,2379018326.0,1317611864.0,768401634.2,925817092.2,1452165005.0,1345719472.0,1180934203.0,1124440249.0,1057408589.0,1136896124.0,1267997934.0,1396555720.0,1595297356.0,1992066808.0,2523471532.0,3414055566.0,4234999823.0,5623216449.0,4583850368.0,7189481824.0,10409797649.0,12292770631.0,12582122604.0,12226514722.0,11749620620.0,11186734674.0,11425755280.0,13108769496.0,13852850259.0
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,1284000000.0,1239000000.0,1210000000.0,1061000000.0,990000000.0,938000000.0,939000000.0,795000000.0,799000000.0,733000000.0,751000000.0,782000000.0,845000000.0,931000000.0,1250000000.0,1601000000.0,1323000000.0,
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,,3704316975.0,2644983402.0,2738413379.0,2793020801.0,2900913488.0,4163397089.0,4976735802.0,5613212496.0,5888561099.0,5553894130.0,5311092496.0,5623299278.0,6254047514.0,7589038160.0,8512116725.0,9149485071.0,10423424155.0,12574681498.0,11899763735.0,11087646868.0,14381552433.0,16350804543.0,16974320551.0,17716084108.0,15950969019.0,11936999283.0,13219084261.0,14717223207.0,14934159926.0
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,1506914408.0,2133693478.0,2164292208.0,1847350612.0,1944876755.0,2091731421.0,2132081882.0,2072001067.0,2032345832.0,1985924387.0,1779521110.0,1746064719.0,1777058593.0,2051147607.0,2362501023.0,2936019526.0,4008583968.0,4328063511.0,5138471610.0,4725200358.0,5628882266.0,6764635687.0,6728208836.0,7223063170.0,6592537782.0,6166857629.0,6398744505.0,6758390729.0,7049169771.0,7593752450.0
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,2653480001.0,2856890681.0,3224267548.0,3263368410.0,3558137040.0,4040345933.0,4421943910.0,4187367602.0,4169664285.0,4343710333.0,4663313620.0,4613630623.0,4841310240.0,5816553827.0,6578844486.0,6488750453.0,7028803366.0,8150138757.0,9990370016.0,9128843109.0,10003670690.0,11518393367.0,11668685524.0,12129642296.0,12803445934.0,11692287066.0,12232463656.0,13259351418.0,14181803715.0,14180444557.0
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,1880771556.0,2203545857.0,1799517082.0,2070636936.0,1181802596.0,1397457932.0,2281034131.0,2663234934.0,1750584265.0,1775921718.0,1743506531.0,1716502862.0,3495748398.0,3208837077.0,3476094499.0,3655909664.0,3998020177.0,4432937046.0,5321012192.0,6191127665.0,6959655571.0,8004000737.0,6028487929.0,5518880769.0,6047813437.0,6373212641.0,5433040160.0,6303292264.0,6917301909.0,7666704427.0
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,44024178343.0,49143148094.0,59167550163.0,66894837030.0,74478356958.0,88705342903.0,100855000000.0,100005000000.0,72167498981.0,79148421053.0,93789736842.0,92783947368.0,100846000000.0,110202000000.0,124749000000.0,143534000000.0,162691000000.0,193548000000.0,230814000000.0,202258000000.0,255017000000.0,297952000000.0,314443000000.0,323277000000.0,338062000000.0,301355000000.0,301255000000.0,318958000000.0,358582000000.0,364702000000.0
