,Acoustics,Addictive Diseases,Aerospace Technology,Agricult & Food Science,Allergy,Analytical Chemistry,Anatomy & Morphology,Anesthesiology,Anthropology and Archaeology,Applied Chemistry,Applied Mathematics,Applied Physics,Area Studies,Arthritis & Rheumatology,Astronomy & Astrophysics,Behavioral Science & Complementary Psychology,Biochemistry & Molecular Biology,Biomedical Engineering,Biophysics,Botany,Cancer,Cardiovascular System,Cellular Biology Cytology & Histology,Chemical Engineering,Chemical Physics,Civil Engineering,Clinical Psychology,Communication,Computers,Criminology,Dairy & Animal Science,Demography,Dentistry,Dermatology & Venerial Disease,Developmental & Child Psychology,Earth & planetary Science,Ecology,Economics,Education,Electrical Engineering & Electronics,Embryology,Endocrinology,Entomology,Environmental & Occupational Health,Environmental Science,Experimental Psychology,Fertility,Fine Arts & Architecture,Fluids & Plasmas,Gastroenterology,General & Internal Medicine,General Biology,General Biomedical Research,General Chemistry,General Engineering,General Mathematics,General Physics,General Psychology,General Social Sciences,General Zoology,Genetics & Heredity,Geography,Geology,Geriatrics,Geriatrics & Gerontology,Health Policy & Services,Hematology,History,Human Factors,Immunology,Industrial Engineering,Information Science & Library Science,Inorganic & Nuclear Chemistry,International Relations,Language & Linguistics,Law,Literature,Management,Marine Biology & Hydrobiology,Materials Science,Mechanical Engineering,Metals & Metallurgy,Meteorology & Atmospheric Science,Microbiology,Microscopy,Miscellaneous Biology,Miscellaneous Biomedical Research,Miscellaneous Clinical Medicine,Miscellaneous Engineering & Technology,Miscellaneous Humanities,Miscellaneous Mathematics,Miscellaneous Physics,Miscellaneous Professional Field,Miscellaneous Psychology,Miscellaneous Social Sciences,Miscellaneous Zoology,Nephrology,Neurology & Neurosurgery,Nuclear & Particle Physics,Nuclear Technology,Nursing,Nutrition & Dietetic,Obstetrics & Gynecology,Oceanography & Limnology,Operations Research,Ophthalmology,Optics,Organic Chemistry,Orthopedics,Otorhinolaryngology,Parasitology,Pathology,Pediatrics,Performing Arts,Pharmacology,Pharmacy,Philosophy,Physical Chemistry,Physiology,Planning & Urban Studies,Political Science and Public Administration,Polymers,Probability & Statistics,Psychiatry,Psychoanalysis,Public Health,Radiology & Nuclear Medicine,Rehabilitation,Religion,Respiratory System,Science studies,Social Psychology,"Social Sciences, Biomedical",Social Studies of Medicine,Social Work,Sociology,Solid State Physics,Speech-Language Pathology and Audiology,Surgery,Tropical Medicine,Unknown,Urology,Veterinary Medicine,Virology
Clinical Psychology,0.44554455445544555,0.4778761061946903,0.3780487804878049,0.3850574712643678,0.46956521739130436,0.38333333333333336,0.44881889763779526,0.5148514851485149,0.44785276073619634,0.3793103448275862,0.359375,0.2804878048780488,0.44594594594594594,0.47619047619047616,0.3902439024390244,0.5825242718446602,0.2926829268292683,0.46218487394957986,0.4878048780487805,0.3806818181818182,0.449438202247191,0.3786407766990291,0.4146341463414634,0.40625,0.38202247191011235,0.4573643410852713,1.0,0.5365853658536586,0.3516483516483517,0.5365853658536586,0.4892086330935252,0.4507042253521127,0.4909090909090909,0.42953020134228187,0.573170731707317,0.42138364779874216,0.42105263157894735,0.4697986577181208,0.4961832061068702,0.29347826086956524,0.4634146341463415,0.5185185185185185,0.4268292682926829,0.436046511627907,0.4046242774566474,0.4024390243902439,0.49586776859504134,0.4953271028037383,0.3780487804878049,0.47619047619047616,0.375,0.44966442953020136,0.375,0.3333333333333333,0.4074074074074074,0.3492063492063492,0.24509803921568626,0.5412844036697247,0.48872180451127817,0.4067796610169492,0.4460431654676259,0.48091603053435117,0.40476190476190477,0.5609756097560976,0.5121951219512195,0.5106382978723404,0.45454545454545453,0.49137931034482757,0.5217391304347826,0.42948717948717946,0.4444444444444444,0.46551724137931033,0.371900826446281,0.5137614678899083,0.4715447154471545,0.5204081632653061,0.5047619047619047,0.5529411764705883,0.41818181818181815,0.2826086956521739,0.3368421052631579,0.3870967741935484,0.45714285714285713,0.4025157232704403,0.4367816091954023,0.4370860927152318,0.48026315789473684,0.5203252032520326,0.40789473684210525,0.5581395348837209,0.43,0.3888888888888889,0.5567010309278351,0.6705882352941176,0.4855072463768116,0.4551282051282051,0.5106382978723404,0.36585365853658536,0.36134453781512604,0.4069767441860465,0.5742574257425742,0.4551282051282051,0.4444444444444444,0.42657342657342656,0.42,0.48760330578512395,0.3411764705882353,0.3761467889908257,0.504950495049505,0.5,0.4127906976744186,0.453781512605042,0.44516129032258067,0.5,0.3560606060606061,0.44537815126050423,0.5543478260869565,0.2702702702702703,0.5232558139534884,0.5107913669064749,0.5470085470085471,0.35365853658536583,0.46153846153846156,0.5537190082644629,0.17073170731707318,0.45161290322580644,0.4268292682926829,0.6086956521739131,0.5192307692307693,0.46938775510204084,0.5487804878048781,0.5229357798165137,0.4722222222222222,0.2926829268292683,0.6,0.5630252100840336,0.3804347826086957,0.4024390243902439,0.4180327868852459,0.3905325443786982,0.10975609756097561,0.4375,0.42168674698795183,0.4827586206896552
Communication,0.49504950495049505,0.5221238938053098,0.5308641975308642,0.3505747126436782,0.5391304347826087,0.36666666666666664,0.4881889763779528,0.504950495049505,0.4662576687116564,0.4827586206896552,0.40625,0.3048780487804878,0.5,0.5047619047619047,0.30864197530864196,0.5339805825242718,0.14814814814814814,0.44537815126050423,0.48148148148148145,0.375,0.30337078651685395,0.3300970873786408,0.2962962962962963,0.3828125,0.34831460674157305,0.4806201550387597,0.5365853658536586,1.0,0.4175824175824176,0.5555555555555556,0.43884892086330934,0.5070422535211268,0.509090909090909,0.4228187919463087,0.6172839506172839,0.39622641509433965,0.40789473684210525,0.42953020134228187,0.48854961832061067,0.34782608695652173,0.5802469135802469,0.4074074074074074,0.3902439024390244,0.42441860465116277,0.4161849710982659,0.35802469135802467,0.5537190082644629,0.5607476635514018,0.43209876543209874,0.4,0.3630952380952381,0.4563758389261745,0.3402777777777778,0.25833333333333336,0.5648148148148148,0.36507936507936506,0.2647058823529412,0.5504587155963303,0.5112781954887218,0.3954802259887006,0.381294964028777,0.5419847328244275,0.3869047619047619,0.5679012345679012,0.5432098765432098,0.475177304964539,0.4049586776859504,0.49137931034482757,0.5760869565217391,0.38461538461538464,0.6333333333333333,0.5517241379310345,0.39669421487603307,0.5963302752293578,0.5691056910569106,0.5204081632653061,0.5238095238095238,0.5176470588235295,0.4121212121212121,0.30434782608695654,0.3684210526315789,0.3763440860215054,0.39285714285714285,0.3710691823899371,0.5287356321839081,0.45695364238410596,0.5,0.4878048780487805,0.4342105263157895,0.6162790697674418,0.53,0.5222222222222223,0.6185567010309279,0.5647058823529412,0.5144927536231884,0.44871794871794873,0.5106382978723404,0.2345679012345679,0.3697478991596639,0.45348837209302323,0.5148514851485149,0.4423076923076923,0.43790849673202614,0.44755244755244755,0.55,0.4628099173553719,0.43529411764705883,0.41284403669724773,0.48514851485148514,0.5217391304347826,0.4186046511627907,0.453781512605042,0.43870967741935485,0.6296296296296297,0.32575757575757575,0.5126050420168067,0.5869565217391305,0.2972972972972973,0.43023255813953487,0.5467625899280576,0.5299145299145299,0.3950617283950617,0.5042735042735043,0.4297520661157025,0.24691358024691357,0.4258064516129032,0.43902439024390244,0.5543478260869565,0.6057692307692307,0.4557823129251701,0.6172839506172839,0.5779816513761468,0.5208333333333334,0.38271604938271603,0.631578947368421,0.4957983193277311,0.3804347826086957,0.5185185185185185,0.36065573770491804,0.3905325443786982,0.13580246913580246,0.4609375,0.3855421686746988,0.4482758620689655
Computers,0.5148514851485149,0.4247787610619469,0.4065934065934066,0.39655172413793105,0.48695652173913045,0.5,0.4094488188976378,0.38613861386138615,0.4233128834355828,0.4224137931034483,0.5390625,0.5164835164835165,0.43243243243243246,0.44761904761904764,0.34065934065934067,0.3786407766990291,0.26373626373626374,0.48739495798319327,0.3956043956043956,0.4034090909090909,0.46153846153846156,0.5048543689320388,0.3516483516483517,0.515625,0.5384615384615384,0.4496124031007752,0.3516483516483517,0.4175824175824176,1.0,0.3076923076923077,0.381294964028777,0.3873239436619718,0.42727272727272725,0.4161073825503356,0.4175824175824176,0.4025157232704403,0.375,0.4228187919463087,0.40458015267175573,0.6413043478260869,0.32967032967032966,0.4537037037037037,0.42073170731707316,0.4186046511627907,0.44508670520231214,0.2967032967032967,0.38016528925619836,0.411214953271028,0.4725274725274725,0.4095238095238095,0.38095238095238093,0.40268456375838924,0.3888888888888889,0.48333333333333334,0.49074074074074076,0.5317460317460317,0.5,0.43119266055045874,0.40601503759398494,0.3954802259887006,0.4172661870503597,0.4122137404580153,0.4107142857142857,0.4065934065934066,0.2967032967032967,0.425531914893617,0.4297520661157025,0.3706896551724138,0.4782608695652174,0.3782051282051282,0.5054945054945055,0.45689655172413796,0.4297520661157025,0.4036697247706422,0.43902439024390244,0.32653061224489793,0.4,0.5054945054945055,0.3878787878787879,0.5869565217391305,0.6105263157894737,0.5376344086021505,0.39285714285714285,0.3836477987421384,0.46153846153846156,0.3973509933774834,0.42105263157894735,0.43902439024390244,0.4407894736842105,0.45054945054945056,0.56,0.4725274725274725,0.4845360824742268,0.46153846153846156,0.4057971014492754,0.40384615384615385,0.44680851063829785,0.38461538461538464,0.4789915966386555,0.4725274725274725,0.43564356435643564,0.3525641025641026,0.42483660130718953,0.3986013986013986,0.54,0.39669421487603307,0.5274725274725275,0.5045871559633027,0.43564356435643564,0.45652173913043476,0.38372093023255816,0.453781512605042,0.4064516129032258,0.37362637362637363,0.4318181818181818,0.4369747899159664,0.43478260869565216,0.5045045045045045,0.42857142857142855,0.4244604316546763,0.4188034188034188,0.46153846153846156,0.47863247863247865,0.4049586776859504,0.13186813186813187,0.4064516129032258,0.46153846153846156,0.41304347826086957,0.4230769230769231,0.4217687074829932,0.3626373626373626,0.46788990825688076,0.3888888888888889,0.31868131868131866,0.43157894736842106,0.40336134453781514,0.532608695652174,0.25274725274725274,0.47540983606557374,0.3609467455621302,0.07692307692307693,0.4453125,0.37349397590361444,0.3931034482758621
Criminology,0.4158415841584158,0.4424778761061947,0.4266666666666667,0.3160919540229885,0.43478260869565216,0.3,0.4251968503937008,0.40594059405940597,0.38650306748466257,0.3706896551724138,0.3203125,0.21951219512195122,0.41216216216216217,0.42857142857142855,0.30864197530864196,0.44660194174757284,0.21739130434782608,0.35294117647058826,0.4375,0.32386363636363635,0.25842696629213485,0.30097087378640774,0.3287671232876712,0.3125,0.3146067415730337,0.43410852713178294,0.5365853658536586,0.5555555555555556,0.3076923076923077,1.0,0.39568345323741005,0.4084507042253521,0.44545454545454544,0.3825503355704698,0.5679012345679012,0.33962264150943394,0.3223684210526316,0.37583892617449666,0.42748091603053434,0.29347826086956524,0.52,0.37962962962962965,0.3475609756097561,0.3488372093023256,0.35260115606936415,0.4782608695652174,0.4380165289256198,0.4205607476635514,0.32051282051282054,0.3904761904761905,0.3333333333333333,0.3825503355704698,0.2847222222222222,0.25,0.42592592592592593,0.30158730158730157,0.21568627450980393,0.44954128440366975,0.42857142857142855,0.3389830508474576,0.34532374100719426,0.4198473282442748,0.34523809523809523,0.5189873417721519,0.5507246376811594,0.41134751773049644,0.35537190082644626,0.43103448275862066,0.4673913043478261,0.33974358974358976,0.5111111111111111,0.4482758620689655,0.3140495867768595,0.5137614678899083,0.4715447154471545,0.4897959183673469,0.4857142857142857,0.4588235294117647,0.36363636363636365,0.25,0.29473684210526313,0.3225806451612903,0.34285714285714286,0.32075471698113206,0.40229885057471265,0.39072847682119205,0.42105263157894735,0.43089430894308944,0.3815789473684211,0.5232558139534884,0.44,0.4222222222222222,0.5773195876288659,0.49411764705882355,0.43478260869565216,0.3525641025641026,0.4574468085106383,0.3150684931506849,0.2689075630252101,0.36046511627906974,0.46534653465346537,0.3717948717948718,0.39215686274509803,0.3776223776223776,0.42,0.4049586776859504,0.3176470588235294,0.27522935779816515,0.43564356435643564,0.45652173913043476,0.3546511627906977,0.40336134453781514,0.38064516129032255,0.5733333333333334,0.2727272727272727,0.3865546218487395,0.532608695652174,0.2072072072072072,0.38372093023255816,0.4244604316546763,0.46153846153846156,0.2911392405063291,0.41025641025641024,0.4214876033057851,0.30434782608695654,0.36129032258064514,0.3170731707317073,0.5108695652173914,0.49038461538461536,0.3741496598639456,0.5,0.46788990825688076,0.4236111111111111,0.391304347826087,0.5473684210526316,0.4117647058823529,0.32608695652173914,0.5072463768115942,0.319672131147541,0.31952662721893493,0.18840579710144928,0.375,0.35542168674698793,0.3724137931034483
Dairy & Animal Science,0.4676258992805755,0.6330935251798561,0.3597122302158273,0.7241379310344828,0.5971223021582733,0.60431654676259,0.697841726618705,0.5611510791366906,0.7239263803680982,0.6187050359712231,0.6258992805755396,0.3237410071942446,0.722972972972973,0.5683453237410072,0.37410071942446044,0.60431654676259,0.23741007194244604,0.6474820143884892,0.3597122302158273,0.7272727272727273,0.38848920863309355,0.5035971223021583,0.3669064748201439,0.6546762589928058,0.4316546762589928,0.7050359712230215,0.4892086330935252,0.43884892086330934,0.381294964028777,0.39568345323741005,1.0,0.7676056338028169,0.5971223021582733,0.7785234899328859,0.48201438848920863,0.6981132075471698,0.7302631578947368,0.7315436241610739,0.697841726618705,0.3381294964028777,0.381294964028777,0.5611510791366906,0.7621951219512195,0.7209302325581395,0.7109826589595376,0.2949640287769784,0.6906474820143885,0.60431654676259,0.3597122302158273,0.5827338129496403,0.6607142857142857,0.738255033557047,0.625,0.5323741007194245,0.5467625899280576,0.5755395683453237,0.381294964028777,0.6115107913669064,0.7553956834532374,0.672316384180791,0.7122302158273381,0.7266187050359713,0.7142857142857143,0.381294964028777,0.33093525179856115,0.7730496453900709,0.6546762589928058,0.5827338129496403,0.460431654676259,0.6923076923076923,0.460431654676259,0.6187050359712231,0.6115107913669064,0.6258992805755396,0.6474820143884892,0.5323741007194245,0.6115107913669064,0.4316546762589928,0.7333333333333333,0.381294964028777,0.4244604316546763,0.460431654676259,0.7,0.7421383647798742,0.4028776978417266,0.7284768211920529,0.743421052631579,0.697841726618705,0.7368421052631579,0.4892086330935252,0.4748201438848921,0.41007194244604317,0.5179856115107914,0.5035971223021583,0.7913669064748201,0.7564102564102564,0.49640287769784175,0.31654676258992803,0.539568345323741,0.41007194244604317,0.5971223021582733,0.7692307692307693,0.7712418300653595,0.7202797202797203,0.4748201438848921,0.6834532374100719,0.4172661870503597,0.5251798561151079,0.5539568345323741,0.5179856115107914,0.7209302325581395,0.6474820143884892,0.7677419354838709,0.41007194244604317,0.6115107913669064,0.6618705035971223,0.5251798561151079,0.45323741007194246,0.4676258992805755,0.8057553956834532,0.6690647482014388,0.381294964028777,0.6115107913669064,0.6474820143884892,0.14388489208633093,0.7161290322580646,0.4316546762589928,0.5467625899280576,0.5899280575539568,0.7414965986394558,0.4460431654676259,0.6402877697841727,0.7708333333333334,0.31654676258992803,0.539568345323741,0.6834532374100719,0.4028776978417266,0.3669064748201439,0.5899280575539568,0.7041420118343196,0.1079136690647482,0.7122302158273381,0.7650602409638554,0.7310344827586207
Demography,0.5352112676056338,0.6549295774647887,0.4295774647887324,0.6666666666666666,0.647887323943662,0.5492957746478874,0.6901408450704225,0.5774647887323944,0.754601226993865,0.6197183098591549,0.6267605633802817,0.34507042253521125,0.7972972972972973,0.5704225352112676,0.3380281690140845,0.5563380281690141,0.20422535211267606,0.6267605633802817,0.4225352112676056,0.6704545454545454,0.3591549295774648,0.4295774647887324,0.30985915492957744,0.5985915492957746,0.43661971830985913,0.7464788732394366,0.4507042253521127,0.5070422535211268,0.3873239436619718,0.4084507042253521,0.7676056338028169,1.0,0.5845070422535211,0.7315436241610739,0.4859154929577465,0.6729559748427673,0.6842105263157895,0.7315436241610739,0.7112676056338029,0.4154929577464789,0.4507042253521127,0.5,0.6951219512195121,0.7267441860465116,0.7167630057803468,0.30985915492957744,0.7112676056338029,0.6197183098591549,0.4225352112676056,0.5422535211267606,0.6309523809523809,0.738255033557047,0.6041666666666666,0.4507042253521127,0.6056338028169014,0.5845070422535211,0.36619718309859156,0.6338028169014085,0.7605633802816901,0.672316384180791,0.6690140845070423,0.7676056338028169,0.7202380952380952,0.43661971830985913,0.3732394366197183,0.7676056338028169,0.6338028169014085,0.5915492957746479,0.5352112676056338,0.6538461538461539,0.5422535211267606,0.676056338028169,0.5915492957746479,0.6901408450704225,0.6971830985915493,0.5633802816901409,0.5845070422535211,0.4507042253521127,0.6848484848484848,0.39436619718309857,0.44366197183098594,0.4084507042253521,0.6619718309859155,0.6918238993710691,0.4507042253521127,0.7549668874172185,0.756578947368421,0.6267605633802817,0.7631578947368421,0.5,0.5422535211267606,0.47183098591549294,0.6056338028169014,0.4788732394366197,0.7816901408450704,0.75,0.5422535211267606,0.2535211267605634,0.5492957746478874,0.4154929577464789,0.5985915492957746,0.7564102564102564,0.7450980392156863,0.7272727272727273,0.5563380281690141,0.676056338028169,0.43661971830985913,0.4859154929577465,0.5211267605633803,0.5140845070422535,0.75,0.6126760563380281,0.7419354838709677,0.45774647887323944,0.6056338028169014,0.6549295774647887,0.5140845070422535,0.43661971830985913,0.4014084507042254,0.8309859154929577,0.6901408450704225,0.36619718309859156,0.6619718309859155,0.6056338028169014,0.18309859154929578,0.6967741935483871,0.4014084507042254,0.5422535211267606,0.6126760563380281,0.7619047619047619,0.5,0.6690140845070423,0.8333333333333334,0.33098591549295775,0.5774647887323944,0.7112676056338029,0.4084507042253521,0.4014084507042254,0.5563380281690141,0.7159763313609467,0.1267605633802817,0.6901408450704225,0.7108433734939759,0.7310344827586207
Dentistry,0.5454545454545454,0.6106194690265486,0.43636363636363634,0.5229885057471264,0.5826086956521739,0.525,0.5196850393700787,0.5727272727272728,0.5644171779141104,0.5,0.515625,0.2818181818181818,0.5675675675675675,0.6,0.33636363636363636,0.5636363636363636,0.2636363636363636,0.6050420168067226,0.34545454545454546,0.5170454545454546,0.4636363636363636,0.5545454545454546,0.37272727272727274,0.53125,0.34545454545454546,0.6201550387596899,0.4909090909090909,0.509090909090909,0.42727272727272725,0.44545454545454544,0.5971223021582733,0.5845070422535211,1.0,0.6308724832214765,0.5,0.5283018867924528,0.5394736842105263,0.5704697986577181,0.6564885496183206,0.4818181818181818,0.39090909090909093,0.6363636363636364,0.5548780487804879,0.5697674418604651,0.5606936416184971,0.33636363636363636,0.628099173553719,0.5909090909090909,0.4,0.5909090909090909,0.5357142857142857,0.5570469798657718,0.4930555555555556,0.4166666666666667,0.5454545454545454,0.4523809523809524,0.33636363636363636,0.6,0.6240601503759399,0.5028248587570622,0.5467625899280576,0.6335877862595419,0.5297619047619048,0.45454545454545453,0.39090909090909093,0.5957446808510638,0.6033057851239669,0.5517241379310345,0.5272727272727272,0.5705128205128205,0.509090909090909,0.5775862068965517,0.48760330578512395,0.6545454545454545,0.5691056910569106,0.5727272727272728,0.5818181818181818,0.4909090909090909,0.5636363636363636,0.4090909090909091,0.4636363636363636,0.44545454545454544,0.55,0.5220125786163522,0.41818181818181815,0.5562913907284768,0.6052631578947368,0.6178861788617886,0.5986842105263158,0.44545454545454544,0.4636363636363636,0.36363636363636365,0.6272727272727273,0.5,0.6086956521739131,0.5512820512820513,0.5545454545454546,0.34545454545454546,0.4789915966386555,0.38181818181818183,0.6818181818181818,0.6025641025641025,0.6209150326797386,0.5594405594405595,0.5181818181818182,0.6446280991735537,0.42727272727272725,0.4727272727272727,0.6545454545454545,0.6181818181818182,0.5174418604651163,0.6722689075630253,0.6258064516129033,0.39090909090909093,0.5303030303030303,0.5882352941176471,0.45454545454545453,0.35135135135135137,0.509090909090909,0.5827338129496403,0.6495726495726496,0.39090909090909093,0.5726495726495726,0.6528925619834711,0.16363636363636364,0.5935483870967742,0.4818181818181818,0.6,0.5363636363636364,0.5850340136054422,0.41818181818181815,0.6,0.6180555555555556,0.2818181818181818,0.5727272727272728,0.6134453781512605,0.39090909090909093,0.33636363636363636,0.5819672131147541,0.5384615384615384,0.15454545454545454,0.671875,0.5602409638554217,0.593103448275862
Dermatology & Venerial Disease,0.4899328859060403,0.6174496644295302,0.4228187919463087,0.7126436781609196,0.6040268456375839,0.6040268456375839,0.6174496644295302,0.5771812080536913,0.7484662576687117,0.5704697986577181,0.6308724832214765,0.348993288590604,0.7516778523489933,0.6040268456375839,0.35570469798657717,0.5637583892617449,0.2953020134228188,0.6241610738255033,0.38926174496644295,0.7272727272727273,0.436241610738255,0.5637583892617449,0.40939597315436244,0.5906040268456376,0.4429530201342282,0.697986577181208,0.42953020134228187,0.4228187919463087,0.4161073825503356,0.3825503355704698,0.7785234899328859,0.7315436241610739,0.6308724832214765,1.0,0.46308724832214765,0.7358490566037735,0.75,0.7449664429530202,0.7046979865771812,0.40268456375838924,0.38926174496644295,0.6040268456375839,0.7378048780487805,0.7674418604651163,0.7456647398843931,0.28859060402684567,0.6510067114093959,0.5771812080536913,0.3959731543624161,0.6174496644295302,0.7440476190476191,0.7315436241610739,0.6845637583892618,0.5167785234899329,0.5302013422818792,0.5973154362416108,0.3959731543624161,0.5503355704697986,0.7114093959731543,0.6949152542372882,0.7516778523489933,0.697986577181208,0.75,0.4161073825503356,0.3422818791946309,0.7516778523489933,0.7046979865771812,0.5838926174496645,0.4697986577181208,0.782051282051282,0.47651006711409394,0.6241610738255033,0.5906040268456376,0.5906040268456376,0.6711409395973155,0.5570469798657718,0.5838926174496645,0.4697986577181208,0.7393939393939394,0.40939597315436244,0.44966442953020136,0.436241610738255,0.7114093959731543,0.7610062893081762,0.3959731543624161,0.7682119205298014,0.7894736842105263,0.6644295302013423,0.7697368421052632,0.44966442953020136,0.4697986577181208,0.3825503355704698,0.5100671140939598,0.4899328859060403,0.738255033557047,0.7435897435897436,0.5436241610738255,0.3691275167785235,0.5436241610738255,0.436241610738255,0.5570469798657718,0.7884615384615384,0.8496732026143791,0.7248322147651006,0.5100671140939598,0.7114093959731543,0.42953020134228187,0.5234899328859061,0.5973154362416108,0.5570469798657718,0.7441860465116279,0.6778523489932886,0.8387096774193549,0.37583892617449666,0.6375838926174496,0.6174496644295302,0.436241610738255,0.4563758389261745,0.46308724832214765,0.738255033557047,0.6442953020134228,0.35570469798657717,0.6040268456375839,0.6577181208053692,0.15436241610738255,0.7612903225806451,0.4966442953020134,0.5167785234899329,0.5503355704697986,0.8322147651006712,0.37583892617449666,0.5973154362416108,0.7449664429530202,0.26174496644295303,0.48322147651006714,0.6308724832214765,0.4228187919463087,0.3288590604026846,0.6778523489932886,0.757396449704142,0.10067114093959731,0.738255033557047,0.7530120481927711,0.7651006711409396
Developmental & Child Psychology,0.504950495049505,0.5398230088495575,0.5061728395061729,0.40804597701149425,0.4782608695652174,0.38333333333333336,0.4330708661417323,0.5247524752475248,0.4601226993865031,0.4827586206896552,0.40625,0.3170731707317073,0.46621621621621623,0.4857142857142857,0.3333333333333333,0.5339805825242718,0.20987654320987653,0.42857142857142855,0.48148148148148145,0.4034090909090909,0.3707865168539326,0.39805825242718446,0.37037037037037035,0.390625,0.34831460674157305,0.4806201550387597,0.573170731707317,0.6172839506172839,0.4175824175824176,0.5679012345679012,0.48201438848920863,0.4859154929577465,0.5,0.46308724832214765,1.0,0.4339622641509434,0.4473684210526316,0.4563758389261745,0.5267175572519084,0.391304347826087,0.49382716049382713,0.5,0.4268292682926829,0.43023255813953487,0.43352601156069365,0.4691358024691358,0.49586776859504134,0.5327102803738317,0.48148148148148145,0.49523809523809526,0.39880952380952384,0.436241610738255,0.375,0.31666666666666665,0.4444444444444444,0.35714285714285715,0.27450980392156865,0.5229357798165137,0.5112781954887218,0.384180790960452,0.43884892086330934,0.5267175572519084,0.4166666666666667,0.5061728395061729,0.5185185185185185,0.5177304964539007,0.48760330578512395,0.5344827586206896,0.5217391304347826,0.4423076923076923,0.5111111111111111,0.5258620689655172,0.38016528925619836,0.5596330275229358,0.5528455284552846,0.5306122448979592,0.5714285714285714,0.5647058823529412,0.41818181818181815,0.31521739130434784,0.3684210526315789,0.3763440860215054,0.5,0.39622641509433965,0.40229885057471265,0.45695364238410596,0.47368421052631576,0.5365853658536586,0.46710526315789475,0.5581395348837209,0.43,0.4111111111111111,0.5773195876288659,0.6705882352941176,0.5144927536231884,0.46153846153846156,0.5425531914893617,0.2839506172839506,0.3445378151260504,0.4069767441860465,0.5742574257425742,0.46153846153846156,0.477124183006536,0.4825174825174825,0.47,0.5371900826446281,0.4588235294117647,0.3669724770642202,0.48514851485148514,0.532608695652174,0.4127906976744186,0.5042016806722689,0.4645161290322581,0.48148148148148145,0.3560606060606061,0.5042016806722689,0.5108695652173914,0.2882882882882883,0.5,0.5035971223021583,0.5384615384615384,0.35802469135802467,0.4700854700854701,0.5206611570247934,0.2222222222222222,0.4645161290322581,0.4268292682926829,0.5760869565217391,0.5192307692307693,0.46938775510204084,0.5308641975308642,0.5871559633027523,0.5069444444444444,0.2839506172839506,0.6105263157894737,0.5462184873949579,0.33695652173913043,0.41975308641975306,0.4262295081967213,0.41420118343195267,0.09876543209876543,0.5,0.42771084337349397,0.4689655172413793
Earth & planetary Science,0.4779874213836478,0.5408805031446541,0.36477987421383645,0.7816091954022989,0.5283018867924528,0.5408805031446541,0.5283018867924528,0.49056603773584906,0.7914110429447853,0.5534591194968553,0.5786163522012578,0.37735849056603776,0.7169811320754716,0.4968553459119497,0.37735849056603776,0.5283018867924528,0.3018867924528302,0.5283018867924528,0.3584905660377358,0.7840909090909091,0.44654088050314467,0.5157232704402516,0.34591194968553457,0.6037735849056604,0.39622641509433965,0.6477987421383647,0.42138364779874216,0.39622641509433965,0.4025157232704403,0.33962264150943394,0.6981132075471698,0.6729559748427673,0.5283018867924528,0.7358490566037735,0.4339622641509434,1.0,0.8364779874213837,0.7358490566037735,0.710691823899371,0.4025157232704403,0.3270440251572327,0.5345911949685535,0.8048780487804879,0.8023255813953488,0.8034682080924855,0.24528301886792453,0.559748427672956,0.5220125786163522,0.3270440251572327,0.5031446540880503,0.7738095238095238,0.7358490566037735,0.7547169811320755,0.5534591194968553,0.4528301886792453,0.559748427672956,0.4276729559748428,0.5471698113207547,0.6918238993710691,0.7796610169491526,0.7484276729559748,0.6792452830188679,0.8511904761904762,0.3333333333333333,0.3333333333333333,0.7421383647798742,0.6226415094339622,0.6037735849056604,0.39622641509433965,0.8238993710691824,0.4025157232704403,0.5786163522012578,0.5660377358490566,0.5345911949685535,0.6415094339622641,0.559748427672956,0.5786163522012578,0.4339622641509434,0.7818181818181819,0.3710691823899371,0.4025157232704403,0.44025157232704404,0.7421383647798742,0.8113207547169812,0.3270440251572327,0.7421383647798742,0.7169811320754716,0.6666666666666666,0.7547169811320755,0.44025157232704404,0.4339622641509434,0.34591194968553457,0.4528301886792453,0.44654088050314467,0.7358490566037735,0.7987421383647799,0.39622641509433965,0.3333333333333333,0.5094339622641509,0.3710691823899371,0.5408805031446541,0.779874213836478,0.7484276729559748,0.7484276729559748,0.41509433962264153,0.6415094339622641,0.39622641509433965,0.5283018867924528,0.5094339622641509,0.44654088050314467,0.7732558139534884,0.610062893081761,0.779874213836478,0.36477987421383645,0.5849056603773585,0.5534591194968553,0.48427672955974843,0.46540880503144655,0.4339622641509434,0.6792452830188679,0.6037735849056604,0.3522012578616352,0.5849056603773585,0.6163522012578616,0.1320754716981132,0.7987421383647799,0.4339622641509434,0.4779874213836478,0.5283018867924528,0.7547169811320755,0.31446540880503143,0.5534591194968553,0.7044025157232704,0.23270440251572327,0.49056603773584906,0.6289308176100629,0.42138364779874216,0.27672955974842767,0.6415094339622641,0.7751479289940828,0.08176100628930817,0.6289308176100629,0.7710843373493976,0.7358490566037735
