,Acoustics,Addictive Diseases,Aerospace Technology,Agricult & Food Science,Allergy,Analytical Chemistry,Anatomy & Morphology,Anesthesiology,Anthropology and Archaeology,Applied Chemistry,Applied Mathematics,Applied Physics,Area Studies,Arthritis & Rheumatology,Astronomy & Astrophysics,Behavioral Science & Complementary Psychology,Biochemistry & Molecular Biology,Biomedical Engineering,Biophysics,Botany,Cancer,Cardiovascular System,Cellular Biology Cytology & Histology,Chemical Engineering,Chemical Physics,Civil Engineering,Clinical Psychology,Communication,Computers,Criminology,Dairy & Animal Science,Demography,Dentistry,Dermatology & Venerial Disease,Developmental & Child Psychology,Earth & planetary Science,Ecology,Economics,Education,Electrical Engineering & Electronics,Embryology,Endocrinology,Entomology,Environmental & Occupational Health,Environmental Science,Experimental Psychology,Fertility,Fine Arts & Architecture,Fluids & Plasmas,Gastroenterology,General & Internal Medicine,General Biology,General Biomedical Research,General Chemistry,General Engineering,General Mathematics,General Physics,General Psychology,General Social Sciences,General Zoology,Genetics & Heredity,Geography,Geology,Geriatrics,Geriatrics & Gerontology,Health Policy & Services,Hematology,History,Human Factors,Immunology,Industrial Engineering,Information Science & Library Science,Inorganic & Nuclear Chemistry,International Relations,Language & Linguistics,Law,Literature,Management,Marine Biology & Hydrobiology,Materials Science,Mechanical Engineering,Metals & Metallurgy,Meteorology & Atmospheric Science,Microbiology,Microscopy,Miscellaneous Biology,Miscellaneous Biomedical Research,Miscellaneous Clinical Medicine,Miscellaneous Engineering & Technology,Miscellaneous Humanities,Miscellaneous Mathematics,Miscellaneous Physics,Miscellaneous Professional Field,Miscellaneous Psychology,Miscellaneous Social Sciences,Miscellaneous Zoology,Nephrology,Neurology & Neurosurgery,Nuclear & Particle Physics,Nuclear Technology,Nursing,Nutrition & Dietetic,Obstetrics & Gynecology,Oceanography & Limnology,Operations Research,Ophthalmology,Optics,Organic Chemistry,Orthopedics,Otorhinolaryngology,Parasitology,Pathology,Pediatrics,Performing Arts,Pharmacology,Pharmacy,Philosophy,Physical Chemistry,Physiology,Planning & Urban Studies,Political Science and Public Administration,Polymers,Probability & Statistics,Psychiatry,Psychoanalysis,Public Health,Radiology & Nuclear Medicine,Rehabilitation,Religion,Respiratory System,Science studies,Social Psychology,"Social Sciences, Biomedical",Social Studies of Medicine,Social Work,Sociology,Solid State Physics,Speech-Language Pathology and Audiology,Surgery,Tropical Medicine,Unknown,Urology,Veterinary Medicine,Virology
Embryology,0.11764705882352941,0.1111111111111111,0.2222222222222222,0.12244897959183673,0.2,0.038461538461538464,0.25,0.08,0.13953488372093023,0.0967741935483871,0.03571428571428571,0.0,0.14285714285714285,0.05555555555555555,0.07692307692307693,0.2857142857142857,0.0,0.08333333333333333,0.0,0.11764705882352941,0.0,0.0,0.0,0.06451612903225806,0.0,0.16129032258064516,0.1111111111111111,0.2222222222222222,0.0,0.3333333333333333,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.13953488372093023,0.21739130434782608,0.08163265306122448,0.13333333333333333,0.16216216216216217,0.06666666666666667,0.0,1.0,0.047619047619047616,0.13953488372093023,0.1276595744680851,0.10869565217391304,0.16666666666666666,0.23076923076923078,0.09090909090909091,0.06666666666666667,0.043478260869565216,0.09523809523809523,0.14705882352941177,0.09090909090909091,0.0,0.15,0.0,0.043478260869565216,0.0,0.17142857142857143,0.13636363636363635,0.03571428571428571,0.16666666666666666,0.08888888888888889,0.35714285714285715,0.07142857142857142,0.14634146341463414,0.04,0.1,0.3333333333333333,0.13953488372093023,0.3333333333333333,0.19230769230769232,0.07407407407407407,0.2,0.1724137931034483,0.16129032258064516,0.15,0.125,0.15789473684210525,0.0,0.0,0.0,0.11428571428571428,0.13953488372093023,0.25,0.18181818181818182,0.13513513513513514,0.15384615384615385,0.09302325581395349,0.2,0.17647058823529413,0.23076923076923078,0.35714285714285715,0.05555555555555555,0.15789473684210525,0.15789473684210525,0.1,0.0,0.0,0.07142857142857142,0.125,0.14285714285714285,0.16216216216216217,0.14285714285714285,0.21428571428571427,0.1724137931034483,0.047619047619047616,0.0,0.0,0.058823529411764705,0.13043478260869565,0.045454545454545456,0.11627906976744186,0.46153846153846156,0.034482758620689655,0.16666666666666666,0.17647058823529413,0.0,0.07142857142857142,0.15789473684210525,0.13793103448275862,0.0,0.11538461538461539,0.07142857142857142,0.0,0.125,0.0,0.14814814814814814,0.2222222222222222,0.11904761904761904,0.15384615384615385,0.2,0.15,0.0,0.20833333333333334,0.20689655172413793,0.043478260869565216,0.5555555555555556,0.038461538461538464,0.12,0.0,0.09090909090909091,0.125,0.14634146341463414
Endocrinology,0.2857142857142857,0.2962962962962963,0.38095238095238093,0.42857142857142855,0.42857142857142855,0.5,0.14285714285714285,0.64,0.4418604651162791,0.3548387096774194,0.39285714285714285,0.23809523809523808,0.38095238095238093,0.47619047619047616,0.23809523809523808,0.42857142857142855,0.23809523809523808,0.4166666666666667,0.23809523809523808,0.4117647058823529,0.5714285714285714,0.6666666666666666,0.42857142857142855,0.45161290322580644,0.38095238095238093,0.3225806451612903,0.38095238095238093,0.23809523809523808,0.19047619047619047,0.23809523809523808,0.5,0.42105263157894735,0.5238095238095238,0.4418604651162791,0.5652173913043478,0.42857142857142855,0.4444444444444444,0.5135135135135135,0.43333333333333335,0.2857142857142857,0.047619047619047616,1.0,0.4418604651162791,0.44680851063829785,0.43478260869565216,0.047619047619047616,0.34615384615384615,0.45454545454545453,0.23809523809523808,0.6086956521739131,0.4523809523809524,0.4117647058823529,0.4090909090909091,0.5416666666666666,0.19047619047619047,0.38461538461538464,0.34782608695652173,0.47619047619047616,0.42857142857142855,0.4318181818181818,0.6071428571428571,0.4444444444444444,0.4222222222222222,0.047619047619047616,0.14285714285714285,0.4634146341463415,0.64,0.2857142857142857,0.0,0.4883720930232558,0.047619047619047616,0.2692307692307692,0.3333333333333333,0.32,0.5172413793103449,0.41935483870967744,0.42857142857142855,0.5238095238095238,0.4473684210526316,0.2857142857142857,0.23809523809523808,0.2857142857142857,0.5142857142857142,0.4883720930232558,0.047619047619047616,0.5454545454545454,0.40540540540540543,0.5384615384615384,0.46511627906976744,0.2857142857142857,0.19047619047619047,0.09523809523809523,0.19047619047619047,0.5238095238095238,0.47368421052631576,0.47368421052631576,0.09523809523809523,0.23809523809523808,0.5,0.2857142857142857,0.5833333333333334,0.5,0.5405405405405406,0.42857142857142855,0.14285714285714285,0.5862068965517241,0.6190476190476191,0.4166666666666667,0.5238095238095238,0.5714285714285714,0.45652173913043476,0.5909090909090909,0.4418604651162791,0.09523809523809523,0.6206896551724138,0.3333333333333333,0.38095238095238093,0.5,0.3333333333333333,0.42105263157894735,0.4482758620689655,0.2857142857142857,0.34615384615384615,0.5714285714285714,0.047619047619047616,0.4375,0.6190476190476191,0.4074074074074074,0.37037037037037035,0.5,0.14285714285714285,0.4,0.5,0.09523809523809523,0.4166666666666667,0.4482758620689655,0.43478260869565216,0.047619047619047616,0.7692307692307693,0.42,0.0,0.5454545454545454,0.4166666666666667,0.5121951219512195
Entomology,0.23255813953488372,0.5581395348837209,0.27906976744186046,0.8571428571428571,0.4186046511627907,0.3953488372093023,0.4186046511627907,0.5348837209302325,0.8837209302325582,0.5116279069767442,0.46511627906976744,0.13953488372093023,0.7674418604651163,0.3953488372093023,0.16279069767441862,0.4418604651162791,0.13953488372093023,0.46511627906976744,0.23255813953488372,0.8235294117647058,0.3023255813953488,0.37209302325581395,0.3023255813953488,0.5581395348837209,0.23255813953488372,0.627906976744186,0.3953488372093023,0.3953488372093023,0.16279069767441862,0.27906976744186046,0.813953488372093,0.7906976744186046,0.4418604651162791,0.8837209302325582,0.5116279069767442,0.7959183673469388,0.8666666666666667,0.7906976744186046,0.627906976744186,0.27906976744186046,0.13953488372093023,0.4418604651162791,1.0,0.851063829787234,0.8913043478260869,0.06976744186046512,0.5348837209302325,0.46511627906976744,0.23255813953488372,0.4883720930232558,0.8372093023255814,0.7209302325581395,0.75,0.4186046511627907,0.3023255813953488,0.4418604651162791,0.27906976744186046,0.3488372093023256,0.7209302325581395,0.8636363636363636,0.5581395348837209,0.7209302325581395,0.8,0.3023255813953488,0.27906976744186046,0.813953488372093,0.5813953488372093,0.4186046511627907,0.23255813953488372,0.9069767441860465,0.20930232558139536,0.5348837209302325,0.4418604651162791,0.5116279069767442,0.6511627906976745,0.6511627906976745,0.46511627906976744,0.32558139534883723,0.813953488372093,0.2558139534883721,0.3023255813953488,0.23255813953488372,0.7209302325581395,0.8604651162790697,0.13953488372093023,0.7209302325581395,0.7209302325581395,0.6046511627906976,0.7906976744186046,0.20930232558139536,0.3023255813953488,0.13953488372093023,0.32558139534883723,0.3953488372093023,0.8372093023255814,0.7674418604651163,0.20930232558139536,0.13953488372093023,0.37209302325581395,0.16279069767441862,0.4883720930232558,0.8837209302325582,0.813953488372093,0.7209302325581395,0.27906976744186046,0.6046511627906976,0.32558139534883723,0.3023255813953488,0.3953488372093023,0.37209302325581395,0.8913043478260869,0.4883720930232558,0.8837209302325582,0.27906976744186046,0.627906976744186,0.5348837209302325,0.3953488372093023,0.32558139534883723,0.32558139534883723,0.7906976744186046,0.6046511627906976,0.18604651162790697,0.4883720930232558,0.6046511627906976,0.11627906976744186,0.8541666666666666,0.32558139534883723,0.5348837209302325,0.6046511627906976,0.8372093023255814,0.2558139534883721,0.5116279069767442,0.813953488372093,0.046511627906976744,0.5348837209302325,0.5813953488372093,0.3023255813953488,0.20930232558139536,0.5813953488372093,0.84,0.0,0.627906976744186,0.8333333333333334,0.8837209302325582
Environmental & Occupational Health,0.2553191489361702,0.5531914893617021,0.2978723404255319,0.8979591836734694,0.425531914893617,0.46808510638297873,0.425531914893617,0.5319148936170213,0.8085106382978723,0.5531914893617021,0.46808510638297873,0.1702127659574468,0.8085106382978723,0.3829787234042553,0.2127659574468085,0.44680851063829785,0.1702127659574468,0.46808510638297873,0.2553191489361702,0.8627450980392157,0.2978723404255319,0.3829787234042553,0.2978723404255319,0.574468085106383,0.23404255319148937,0.574468085106383,0.3829787234042553,0.3829787234042553,0.14893617021276595,0.2553191489361702,0.7872340425531915,0.7446808510638298,0.40425531914893614,0.851063829787234,0.46808510638297873,0.8571428571428571,0.851063829787234,0.7659574468085106,0.5957446808510638,0.2127659574468085,0.1276595744680851,0.44680851063829785,0.851063829787234,1.0,0.8936170212765957,0.06382978723404255,0.5106382978723404,0.46808510638297873,0.2553191489361702,0.44680851063829785,0.8085106382978723,0.7021276595744681,0.7872340425531915,0.3829787234042553,0.3191489361702128,0.44680851063829785,0.3404255319148936,0.3404255319148936,0.6808510638297872,0.8723404255319149,0.5106382978723404,0.723404255319149,0.851063829787234,0.2978723404255319,0.2978723404255319,0.8297872340425532,0.48936170212765956,0.3829787234042553,0.23404255319148937,0.8936170212765957,0.2127659574468085,0.5319148936170213,0.44680851063829785,0.5106382978723404,0.5957446808510638,0.574468085106383,0.425531914893617,0.2978723404255319,0.7446808510638298,0.23404255319148937,0.2553191489361702,0.2553191489361702,0.723404255319149,0.8723404255319149,0.14893617021276595,0.6808510638297872,0.723404255319149,0.5531914893617021,0.7872340425531915,0.2127659574468085,0.2978723404255319,0.19148936170212766,0.2978723404255319,0.3829787234042553,0.7659574468085106,0.7659574468085106,0.1702127659574468,0.1276595744680851,0.3829787234042553,0.23404255319148937,0.5106382978723404,0.8723404255319149,0.7659574468085106,0.6595744680851063,0.2978723404255319,0.6170212765957447,0.3617021276595745,0.3404255319148936,0.3404255319148936,0.3617021276595745,0.9361702127659575,0.46808510638297873,0.8723404255319149,0.2765957446808511,0.5957446808510638,0.5531914893617021,0.3617021276595745,0.3191489361702128,0.2553191489361702,0.7446808510638298,0.574468085106383,0.19148936170212766,0.48936170212765956,0.5957446808510638,0.10638297872340426,0.9375,0.2978723404255319,0.5319148936170213,0.574468085106383,0.851063829787234,0.2553191489361702,0.5319148936170213,0.8297872340425532,0.0851063829787234,0.5106382978723404,0.574468085106383,0.3404255319148936,0.19148936170212766,0.5319148936170213,0.92,0.0,0.6595744680851063,0.8958333333333334,0.8297872340425532
Environmental Science,0.2391304347826087,0.5434782608695652,0.30434782608695654,0.8979591836734694,0.43478260869565216,0.43478260869565216,0.41304347826086957,0.5217391304347826,0.8478260869565217,0.5434782608695652,0.43478260869565216,0.1956521739130435,0.7608695652173914,0.391304347826087,0.1956521739130435,0.43478260869565216,0.17391304347826086,0.5,0.2608695652173913,0.8627450980392157,0.32608695652173914,0.391304347826087,0.2826086956521739,0.5652173913043478,0.2391304347826087,0.5869565217391305,0.3695652173913043,0.391304347826087,0.15217391304347827,0.2608695652173913,0.8043478260869565,0.782608695652174,0.41304347826086957,0.8260869565217391,0.45652173913043476,0.8367346938775511,0.8695652173913043,0.7391304347826086,0.5869565217391305,0.30434782608695654,0.10869565217391304,0.43478260869565216,0.8913043478260869,0.8936170212765957,1.0,0.06521739130434782,0.5,0.4782608695652174,0.2826086956521739,0.45652173913043476,0.8260869565217391,0.6521739130434783,0.7608695652173914,0.45652173913043476,0.32608695652173914,0.43478260869565216,0.32608695652173914,0.32608695652173914,0.6739130434782609,0.8478260869565217,0.5434782608695652,0.717391304347826,0.8260869565217391,0.2826086956521739,0.30434782608695654,0.782608695652174,0.5217391304347826,0.3695652173913043,0.2391304347826087,0.8478260869565217,0.2608695652173913,0.5434782608695652,0.4782608695652174,0.5217391304347826,0.5869565217391305,0.6086956521739131,0.41304347826086957,0.2826086956521739,0.7391304347826086,0.30434782608695654,0.2826086956521739,0.2608695652173913,0.6739130434782609,0.8695652173913043,0.15217391304347827,0.6521739130434783,0.717391304347826,0.5434782608695652,0.7608695652173914,0.1956521739130435,0.2826086956521739,0.17391304347826086,0.30434782608695654,0.391304347826087,0.7391304347826086,0.7608695652173914,0.1956521739130435,0.13043478260869565,0.41304347826086957,0.21739130434782608,0.5217391304347826,0.8695652173913043,0.7608695652173914,0.6739130434782609,0.30434782608695654,0.5652173913043478,0.34782608695652173,0.34782608695652173,0.3695652173913043,0.32608695652173914,0.9347826086956522,0.45652173913043476,0.8260869565217391,0.2608695652173913,0.5869565217391305,0.5652173913043478,0.3695652173913043,0.3695652173913043,0.2608695652173913,0.7608695652173914,0.5652173913043478,0.21739130434782608,0.5,0.5869565217391305,0.10869565217391304,0.8958333333333334,0.32608695652173914,0.5217391304347826,0.5652173913043478,0.8043478260869565,0.2608695652173913,0.5,0.8043478260869565,0.10869565217391304,0.5,0.5652173913043478,0.32608695652173914,0.1956521739130435,0.5217391304347826,0.9,0.0,0.6521739130434783,0.875,0.8478260869565217
Experimental Psychology,0.058823529411764705,0.1111111111111111,0.1111111111111111,0.061224489795918366,0.15,0.0,0.15,0.08,0.06976744186046512,0.06451612903225806,0.03571428571428571,0.0,0.07142857142857142,0.05555555555555555,0.0,0.09523809523809523,0.0,0.041666666666666664,0.11764705882352941,0.058823529411764705,0.0,0.05,0.0,0.06451612903225806,0.0,0.0967741935483871,0.05555555555555555,0.16666666666666666,0.1,0.16666666666666666,0.07894736842105263,0.07894736842105263,0.10526315789473684,0.06976744186046512,0.08695652173913043,0.061224489795918366,0.06666666666666667,0.08108108108108109,0.1,0.058823529411764705,0.16666666666666666,0.047619047619047616,0.06976744186046512,0.06382978723404255,0.06521739130434782,1.0,0.11538461538461539,0.09090909090909091,0.06666666666666667,0.0,0.07142857142857142,0.029411764705882353,0.06818181818181818,0.0,0.1,0.0,0.0,0.1111111111111111,0.08571428571428572,0.06818181818181818,0.03571428571428571,0.08333333333333333,0.06666666666666667,0.14285714285714285,0.07142857142857142,0.07317073170731707,0.08,0.1,0.08333333333333333,0.06976744186046512,0.16666666666666666,0.11538461538461539,0.0,0.12,0.10344827586206896,0.0967741935483871,0.05,0.0625,0.07894736842105263,0.05263157894736842,0.0,0.0,0.05714285714285714,0.06976744186046512,0.0,0.09090909090909091,0.05405405405405406,0.11538461538461539,0.06976744186046512,0.2,0.11764705882352941,0.0,0.14285714285714285,0.1111111111111111,0.07894736842105263,0.07894736842105263,0.2,0.0,0.041666666666666664,0.07142857142857142,0.125,0.07142857142857142,0.08108108108108109,0.08571428571428572,0.14285714285714285,0.034482758620689655,0.047619047619047616,0.0,0.058823529411764705,0.0,0.06521739130434782,0.09090909090909091,0.06976744186046512,0.15384615384615385,0.0,0.1,0.11764705882352941,0.041666666666666664,0.14285714285714285,0.07894736842105263,0.10344827586206896,0.0,0.07692307692307693,0.03571428571428571,0.2,0.0625,0.0,0.1111111111111111,0.1111111111111111,0.07142857142857142,0.15384615384615385,0.12,0.075,0.0,0.125,0.10344827586206896,0.0,0.1111111111111111,0.038461538461538464,0.06,0.0,0.09090909090909091,0.0625,0.07317073170731707
Fertility,0.34615384615384615,0.6666666666666666,0.5,0.46938775510204084,0.46153846153846156,0.34615384615384615,0.6153846153846154,0.5769230769230769,0.5581395348837209,0.6129032258064516,0.42857142857142855,0.15384615384615385,0.5952380952380952,0.4230769230769231,0.19230769230769232,0.5384615384615384,0.038461538461538464,0.6153846153846154,0.38461538461538464,0.47058823529411764,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.41935483870967744,0.19230769230769232,0.6451612903225806,0.4230769230769231,0.5769230769230769,0.11538461538461539,0.34615384615384615,0.6052631578947368,0.631578947368421,0.5384615384615384,0.5348837209302325,0.6153846153846154,0.42857142857142855,0.4888888888888889,0.5675675675675675,0.5,0.11538461538461539,0.23076923076923078,0.34615384615384615,0.5348837209302325,0.5106382978723404,0.5,0.11538461538461539,1.0,0.5384615384615384,0.3076923076923077,0.4230769230769231,0.42857142857142855,0.5882352941176471,0.36363636363636365,0.19230769230769232,0.5,0.3076923076923077,0.19230769230769232,0.4230769230769231,0.6571428571428571,0.5454545454545454,0.25,0.6944444444444444,0.4444444444444444,0.38461538461538464,0.4230769230769231,0.6097560975609756,0.46153846153846156,0.4230769230769231,0.3076923076923077,0.5116279069767442,0.34615384615384615,0.7692307692307693,0.4074074074074074,0.7307692307692307,0.5862068965517241,0.7096774193548387,0.46153846153846156,0.34615384615384615,0.5526315789473685,0.15384615384615385,0.19230769230769232,0.15384615384615385,0.5428571428571428,0.5348837209302325,0.23076923076923078,0.5757575757575758,0.5945945945945946,0.6153846153846154,0.5116279069767442,0.3076923076923077,0.5,0.3076923076923077,0.5,0.4230769230769231,0.631578947368421,0.5263157894736842,0.3076923076923077,0.038461538461538464,0.4230769230769231,0.34615384615384615,0.5769230769230769,0.5476190476190477,0.5945945945945946,0.5714285714285714,0.4230769230769231,0.4827586206896552,0.34615384615384615,0.23076923076923078,0.38461538461538464,0.34615384615384615,0.5434782608695652,0.46153846153846156,0.5116279069767442,0.4230769230769231,0.3793103448275862,0.7,0.4230769230769231,0.23076923076923078,0.34615384615384615,0.6052631578947368,0.7241379310344828,0.15384615384615385,0.6538461538461539,0.5357142857142857,0.19230769230769232,0.5208333333333334,0.23076923076923078,0.7037037037037037,0.7407407407407407,0.5476190476190477,0.4230769230769231,0.6153846153846154,0.6,0.038461538461538464,0.7692307692307693,0.7241379310344828,0.3076923076923077,0.3076923076923077,0.4230769230769231,0.5,0.0,0.6060606060606061,0.4791666666666667,0.5609756097560976
Fine Arts & Architecture,0.3181818181818182,0.6666666666666666,0.2727272727272727,0.42857142857142855,0.5454545454545454,0.38461538461538464,0.5909090909090909,0.64,0.46511627906976744,0.4838709677419355,0.35714285714285715,0.18181818181818182,0.47619047619047616,0.5909090909090909,0.22727272727272727,0.45454545454545453,0.045454545454545456,0.5833333333333334,0.36363636363636365,0.4117647058823529,0.22727272727272727,0.3181818181818182,0.2727272727272727,0.3548387096774194,0.18181818181818182,0.4838709677419355,0.5909090909090909,0.5454545454545454,0.18181818181818182,0.22727272727272727,0.5526315789473685,0.5263157894736842,0.5454545454545454,0.4883720930232558,0.6956521739130435,0.3877551020408163,0.4,0.5135135135135135,0.5,0.3181818181818182,0.09090909090909091,0.45454545454545453,0.46511627906976744,0.46808510638297873,0.4782608695652174,0.09090909090909091,0.5384615384615384,1.0,0.36363636363636365,0.5217391304347826,0.40476190476190477,0.47058823529411764,0.3409090909090909,0.2916666666666667,0.4090909090909091,0.4230769230769231,0.30434782608695654,0.4090909090909091,0.5714285714285714,0.45454545454545453,0.35714285714285715,0.5277777777777778,0.4444444444444444,0.3181818181818182,0.5454545454545454,0.5121951219512195,0.56,0.45454545454545453,0.22727272727272727,0.46511627906976744,0.2727272727272727,0.6153846153846154,0.4074074074074074,0.48,0.5172413793103449,0.5483870967741935,0.4090909090909091,0.3181818181818182,0.4473684210526316,0.18181818181818182,0.3181818181818182,0.22727272727272727,0.5142857142857142,0.4883720930232558,0.22727272727272727,0.48484848484848486,0.4864864864864865,0.6153846153846154,0.4418604651162791,0.2727272727272727,0.45454545454545453,0.2727272727272727,0.4090909090909091,0.5,0.5263157894736842,0.5263157894736842,0.22727272727272727,0.13636363636363635,0.4583333333333333,0.3181818181818182,0.5833333333333334,0.5,0.4864864864864865,0.5142857142857142,0.45454545454545453,0.4482758620689655,0.4090909090909091,0.25,0.4090909090909091,0.4090909090909091,0.4782608695652174,0.5909090909090909,0.4418604651162791,0.3181818181818182,0.41379310344827586,0.5666666666666667,0.45454545454545453,0.3333333333333333,0.3181818181818182,0.47368421052631576,0.5862068965517241,0.22727272727272727,0.5,0.5,0.13636363636363635,0.4583333333333333,0.3181818181818182,0.5925925925925926,0.5925925925925926,0.47619047619047616,0.36363636363636365,0.68,0.5,0.045454545454545456,0.5833333333333334,0.5862068965517241,0.2608695652173913,0.18181818181818182,0.46153846153846156,0.44,0.0,0.5757575757575758,0.4375,0.5121951219512195
Fluids & Plasmas,0.4117647058823529,0.25925925925925924,0.4444444444444444,0.24489795918367346,0.35,0.34615384615384615,0.35,0.28,0.27906976744186046,0.3225806451612903,0.35714285714285715,0.4,0.2857142857142857,0.4444444444444444,0.3333333333333333,0.38095238095238093,0.0,0.4583333333333333,0.4117647058823529,0.23529411764705882,0.26666666666666666,0.2,0.3333333333333333,0.3225806451612903,0.4666666666666667,0.2903225806451613,0.4444444444444444,0.2777777777777778,0.06666666666666667,0.2,0.2894736842105263,0.2894736842105263,0.2631578947368421,0.2558139534883721,0.34782608695652173,0.22448979591836735,0.2222222222222222,0.2702702702702703,0.23333333333333334,0.17647058823529413,0.06666666666666667,0.23809523809523808,0.23255813953488372,0.2553191489361702,0.2826086956521739,0.06666666666666667,0.3076923076923077,0.36363636363636365,1.0,0.391304347826087,0.21428571428571427,0.29411764705882354,0.20454545454545456,0.2916666666666667,0.5,0.2692307692307692,0.30434782608695654,0.3333333333333333,0.2857142857142857,0.2727272727272727,0.21428571428571427,0.3611111111111111,0.26666666666666666,0.3333333333333333,0.4,0.2926829268292683,0.32,0.2,0.2,0.23255813953488372,0.3333333333333333,0.34615384615384615,0.37037037037037035,0.24,0.3448275862068966,0.16129032258064516,0.4,0.3125,0.21052631578947367,0.3157894736842105,0.5,0.35294117647058826,0.2857142857142857,0.3023255813953488,0.26666666666666666,0.24242424242424243,0.2702702702702703,0.2692307692307692,0.3023255813953488,0.06666666666666667,0.4117647058823529,0.4,0.26666666666666666,0.5,0.2894736842105263,0.2894736842105263,0.2,0.06666666666666667,0.4166666666666667,0.5333333333333333,0.2916666666666667,0.2857142857142857,0.24324324324324326,0.34285714285714286,0.4666666666666667,0.27586206896551724,0.38095238095238093,0.375,0.29411764705882354,0.29411764705882354,0.2608695652173913,0.2727272727272727,0.23255813953488372,0.26666666666666666,0.27586206896551724,0.4,0.4117647058823529,0.16666666666666666,0.3333333333333333,0.2894736842105263,0.2413793103448276,0.4666666666666667,0.34615384615384615,0.2857142857142857,0.13333333333333333,0.2708333333333333,0.2,0.3333333333333333,0.3333333333333333,0.23809523809523808,0.26666666666666666,0.4,0.275,0.13333333333333333,0.25,0.3103448275862069,0.34782608695652173,0.06666666666666667,0.23076923076923078,0.26,0.0,0.3333333333333333,0.25,0.2682926829268293
Gastroenterology,0.21739130434782608,0.4074074074074074,0.21739130434782608,0.46938775510204084,0.391304347826087,0.5384615384615384,0.34782608695652173,0.6,0.4883720930232558,0.3548387096774194,0.4642857142857143,0.17391304347826086,0.4523809523809524,0.5652173913043478,0.17391304347826086,0.5217391304347826,0.08695652173913043,0.625,0.30434782608695654,0.45098039215686275,0.391304347826087,0.43478260869565216,0.4782608695652174,0.5806451612903226,0.34782608695652173,0.45161290322580644,0.5217391304347826,0.30434782608695654,0.08695652173913043,0.21739130434782608,0.5263157894736842,0.47368421052631576,0.5217391304347826,0.4883720930232558,0.5217391304347826,0.4489795918367347,0.4888888888888889,0.5675675675675675,0.5,0.21739130434782608,0.043478260869565216,0.6086956521739131,0.4883720930232558,0.44680851063829785,0.45652173913043476,0.0,0.4230769230769231,0.5217391304347826,0.391304347826087,1.0,0.4523809523809524,0.47058823529411764,0.4090909090909091,0.4583333333333333,0.30434782608695654,0.4230769230769231,0.30434782608695654,0.43478260869565216,0.4857142857142857,0.45454545454545453,0.5357142857142857,0.5,0.4666666666666667,0.2608695652173913,0.2608695652173913,0.43902439024390244,0.64,0.34782608695652173,0.08695652173913043,0.4883720930232558,0.08695652173913043,0.4230769230769231,0.48148148148148145,0.4,0.5517241379310345,0.45161290322580644,0.43478260869565216,0.391304347826087,0.47368421052631576,0.30434782608695654,0.34782608695652173,0.43478260869565216,0.5428571428571428,0.46511627906976744,0.08695652173913043,0.5454545454545454,0.4594594594594595,0.5384615384615384,0.4883720930232558,0.21739130434782608,0.21739130434782608,0.13043478260869565,0.2608695652173913,0.4782608695652174,0.5526315789473685,0.5,0.21739130434782608,0.17391304347826086,0.5,0.30434782608695654,0.5833333333333334,0.5,0.5405405405405406,0.4857142857142857,0.34782608695652173,0.6206896551724138,0.43478260869565216,0.4583333333333333,0.5217391304347826,0.4782608695652174,0.45652173913043476,0.5652173913043478,0.4418604651162791,0.17391304347826086,0.5862068965517241,0.4,0.43478260869565216,0.4166666666666667,0.391304347826087,0.5263157894736842,0.5172413793103449,0.2608695652173913,0.46153846153846156,0.5714285714285714,0.043478260869565216,0.4583333333333333,0.5217391304347826,0.4444444444444444,0.4444444444444444,0.47619047619047616,0.21739130434782608,0.44,0.5,0.08695652173913043,0.4166666666666667,0.4827586206896552,0.43478260869565216,0.17391304347826086,0.6153846153846154,0.42,0.0,0.5757575757575758,0.4791666666666667,0.5365853658536586
