,Acoustics,Addictive Diseases,Aerospace Technology,Agricult & Food Science,Allergy,Analytical Chemistry,Anatomy & Morphology,Anesthesiology,Anthropology and Archaeology,Applied Chemistry,Applied Mathematics,Applied Physics,Area Studies,Arthritis & Rheumatology,Astronomy & Astrophysics,Behavioral Science & Complementary Psychology,Biochemistry & Molecular Biology,Biomedical Engineering,Biophysics,Botany,Cancer,Cardiovascular System,Cellular Biology Cytology & Histology,Chemical Engineering,Chemical Physics,Civil Engineering,Clinical Psychology,Communication,Computers,Criminology,Dairy & Animal Science,Demography,Dentistry,Dermatology & Venerial Disease,Developmental & Child Psychology,Earth & planetary Science,Ecology,Economics,Education,Electrical Engineering & Electronics,Embryology,Endocrinology,Entomology,Environmental & Occupational Health,Environmental Science,Experimental Psychology,Fertility,Fine Arts & Architecture,Fluids & Plasmas,Gastroenterology,General & Internal Medicine,General Biology,General Biomedical Research,General Chemistry,General Engineering,General Mathematics,General Physics,General Psychology,General Social Sciences,General Zoology,Genetics & Heredity,Geography,Geology,Geriatrics,Geriatrics & Gerontology,Health Policy & Services,Hematology,History,Human Factors,Immunology,Industrial Engineering,Information Science & Library Science,Inorganic & Nuclear Chemistry,International Relations,Language & Linguistics,Law,Literature,Management,Marine Biology & Hydrobiology,Materials Science,Mechanical Engineering,Metals & Metallurgy,Meteorology & Atmospheric Science,Microbiology,Microscopy,Miscellaneous Biology,Miscellaneous Biomedical Research,Miscellaneous Clinical Medicine,Miscellaneous Engineering & Technology,Miscellaneous Humanities,Miscellaneous Mathematics,Miscellaneous Physics,Miscellaneous Professional Field,Miscellaneous Psychology,Miscellaneous Social Sciences,Miscellaneous Zoology,Nephrology,Neurology & Neurosurgery,Nuclear & Particle Physics,Nuclear Technology,Nursing,Nutrition & Dietetic,Obstetrics & Gynecology,Oceanography & Limnology,Operations Research,Ophthalmology,Optics,Organic Chemistry,Orthopedics,Otorhinolaryngology,Parasitology,Pathology,Pediatrics,Performing Arts,Pharmacology,Pharmacy,Philosophy,Physical Chemistry,Physiology,Planning & Urban Studies,Political Science and Public Administration,Polymers,Probability & Statistics,Psychiatry,Psychoanalysis,Public Health,Radiology & Nuclear Medicine,Rehabilitation,Religion,Respiratory System,Science studies,Social Psychology,"Social Sciences, Biomedical",Social Studies of Medicine,Social Work,Sociology,Solid State Physics,Speech-Language Pathology and Audiology,Surgery,Tropical Medicine,Unknown,Urology,Veterinary Medicine,Virology
Electrical Engineering & Electronics,0.46153846153846156,0.19230769230769232,0.34615384615384615,0.32653061224489793,0.4642857142857143,0.5172413793103449,0.3888888888888889,0.34615384615384615,0.2926829268292683,0.5862068965517241,0.4634146341463415,0.46153846153846156,0.34285714285714286,0.34615384615384615,0.34615384615384615,0.19230769230769232,0.07692307692307693,0.5714285714285714,0.23076923076923078,0.3404255319148936,0.19230769230769232,0.19230769230769232,0.15384615384615385,0.5128205128205128,0.5172413793103449,0.6774193548387096,0.15384615384615385,0.2692307692307692,0.75,0.19230769230769232,0.2972972972972973,0.3076923076923077,0.45161290322580644,0.4230769230769231,0.23076923076923078,0.3684210526315789,0.2619047619047619,0.4375,0.4230769230769231,1.0,0.19230769230769232,0.38461538461538464,0.2978723404255319,0.3157894736842105,0.49019607843137253,0.07692307692307693,0.34615384615384615,0.2692307692307692,0.46153846153846156,0.23076923076923078,0.3684210526315789,0.3076923076923077,0.2647058823529412,0.46153846153846156,0.5,0.4473684210526316,0.4482758620689655,0.19230769230769232,0.25806451612903225,0.28,0.30303030303030304,0.32142857142857145,0.4090909090909091,0.19230769230769232,0.11538461538461539,0.25,0.3076923076923077,0.3076923076923077,0.23076923076923078,0.24390243902439024,0.5,0.46875,0.5151515151515151,0.23076923076923078,0.38461538461538464,0.38461538461538464,0.19230769230769232,0.34615384615384615,0.3191489361702128,0.6538461538461539,0.7307692307692307,0.46153846153846156,0.30303030303030304,0.3902439024390244,0.4,0.2857142857142857,0.4642857142857143,0.42857142857142855,0.6,0.23076923076923078,0.5,0.4827586206896552,0.35714285714285715,0.15384615384615385,0.3333333333333333,0.3333333333333333,0.2692307692307692,0.11538461538461539,0.34375,0.4230769230769231,0.3076923076923077,0.34285714285714286,0.4,0.34210526315789475,0.45161290322580644,0.34615384615384615,0.5,0.5,0.34615384615384615,0.38461538461538464,0.3409090909090909,0.46153846153846156,0.43333333333333335,0.15384615384615385,0.4642857142857143,0.46875,0.2692307692307692,0.5333333333333333,0.11538461538461539,0.35294117647058826,0.34615384615384615,0.5,0.5,0.34615384615384615,0.038461538461538464,0.27906976744186046,0.3076923076923077,0.34615384615384615,0.23076923076923078,0.3793103448275862,0.19230769230769232,0.2692307692307692,0.3125,0.2692307692307692,0.2692307692307692,0.38461538461538464,0.4642857142857143,0.2692307692307692,0.34615384615384615,0.28888888888888886,0.0,0.4230769230769231,0.3170731707317073,0.28205128205128205
Embryology,0.2857142857142857,0.2777777777777778,0.23529411764705882,0.12244897959183673,0.25,0.2413793103448276,0.3055555555555556,0.4117647058823529,0.2926829268292683,0.2413793103448276,0.17073170731707318,0.2777777777777778,0.3142857142857143,0.3157894736842105,0.21739130434782608,0.3076923076923077,0.23076923076923078,0.25,0.47058823529411764,0.1702127659574468,0.21428571428571427,0.125,0.15384615384615385,0.1794871794871795,0.20689655172413793,0.22580645161290322,0.4444444444444444,0.2857142857142857,0.21428571428571427,0.26666666666666666,0.24324324324324326,0.2692307692307692,0.1935483870967742,0.2692307692307692,0.23529411764705882,0.18421052631578946,0.19047619047619047,0.28125,0.23076923076923078,0.19230769230769232,1.0,0.17391304347826086,0.23404255319148937,0.2631578947368421,0.19607843137254902,0.23076923076923078,0.16,0.42105263157894735,0.25,0.23529411764705882,0.13157894736842105,0.23076923076923078,0.14705882352941177,0.13043478260869565,0.25,0.21052631578947367,0.20689655172413793,0.28,0.3548387096774194,0.2,0.21212121212121213,0.2857142857142857,0.1590909090909091,0.4444444444444444,0.5333333333333333,0.2857142857142857,0.16666666666666666,0.23076923076923078,0.375,0.1951219512195122,0.26666666666666666,0.3125,0.21212121212121213,0.5,0.3181818181818182,0.391304347826087,0.4444444444444444,0.2777777777777778,0.23404255319148937,0.125,0.2,0.2608695652173913,0.24242424242424243,0.21951219512195122,0.26666666666666666,0.2571428571428571,0.39285714285714285,0.21428571428571427,0.17142857142857143,0.2692307692307692,0.2777777777777778,0.27586206896551724,0.21428571428571427,0.23076923076923078,0.2962962962962963,0.24444444444444444,0.375,0.38461538461538464,0.25,0.34782608695652173,0.18181818181818182,0.2,0.22857142857142856,0.23684210526315788,0.25806451612903225,0.2222222222222222,0.16,0.16,0.2777777777777778,0.2857142857142857,0.22727272727272727,0.125,0.26666666666666666,0.5,0.17857142857142858,0.21875,0.42105263157894735,0.16666666666666666,0.3333333333333333,0.29411764705882354,0.4583333333333333,0.2,0.23333333333333334,0.20833333333333334,0.07692307692307693,0.20930232558139536,0.21428571428571427,0.4,0.36363636363636365,0.3448275862068966,0.4117647058823529,0.3157894736842105,0.28125,0.13333333333333333,0.2608695652173913,0.2916666666666667,0.14285714285714285,0.46153846153846156,0.18181818181818182,0.17777777777777778,0.0,0.3333333333333333,0.21951219512195122,0.28205128205128205
Endocrinology,0.21739130434782608,0.30434782608695654,0.17391304347826086,0.42857142857142855,0.32142857142857145,0.41379310344827586,0.25,0.4782608695652174,0.4146341463414634,0.3103448275862069,0.2926829268292683,0.13043478260869565,0.34285714285714286,0.391304347826087,0.30434782608695654,0.5,0.30434782608695654,0.4642857142857143,0.17391304347826086,0.3829787234042553,0.2608695652173913,0.5652173913043478,0.30434782608695654,0.358974358974359,0.27586206896551724,0.45161290322580644,0.2608695652173913,0.21739130434782608,0.39285714285714285,0.21739130434782608,0.3783783783783784,0.2692307692307692,0.4838709677419355,0.5384615384615384,0.4782608695652174,0.42105263157894735,0.42857142857142855,0.4375,0.6538461538461539,0.38461538461538464,0.17391304347826086,1.0,0.40425531914893614,0.4473684210526316,0.35294117647058826,0.17391304347826086,0.32,0.2608695652173913,0.30434782608695654,0.34782608695652173,0.5526315789473685,0.38461538461538464,0.4411764705882353,0.2608695652173913,0.3,0.3157894736842105,0.2413793103448276,0.44,0.3870967741935484,0.36,0.3939393939393939,0.42857142857142855,0.4318181818181818,0.2608695652173913,0.2608695652173913,0.4642857142857143,0.6086956521739131,0.5384615384615384,0.17391304347826086,0.4634146341463415,0.4,0.40625,0.3939393939393939,0.30434782608695654,0.391304347826087,0.5217391304347826,0.391304347826087,0.5652173913043478,0.3829787234042553,0.25,0.32,0.30434782608695654,0.5151515151515151,0.3902439024390244,0.13333333333333333,0.34285714285714286,0.39285714285714285,0.5714285714285714,0.4,0.3076923076923077,0.2777777777777778,0.20689655172413793,0.39285714285714285,0.43478260869565216,0.5185185185185185,0.35555555555555557,0.34782608695652173,0.391304347826087,0.1875,0.34782608695652173,0.5217391304347826,0.5142857142857142,0.5142857142857142,0.47368421052631576,0.3225806451612903,0.5217391304347826,0.32,0.4,0.4782608695652174,0.5217391304347826,0.36363636363636365,0.5416666666666666,0.5666666666666667,0.21739130434782608,0.5,0.3125,0.21739130434782608,0.23333333333333334,0.30434782608695654,0.3235294117647059,0.5416666666666666,0.2608695652173913,0.4666666666666667,0.5833333333333334,0.0,0.4418604651162791,0.43478260869565216,0.43478260869565216,0.34782608695652173,0.41379310344827586,0.13043478260869565,0.43478260869565216,0.375,0.08695652173913043,0.34782608695652173,0.4583333333333333,0.32142857142857145,0.21739130434782608,0.6521739130434783,0.4222222222222222,0.08695652173913043,0.5652173913043478,0.4634146341463415,0.38461538461538464
Entomology,0.3191489361702128,0.3191489361702128,0.2765957446808511,0.7959183673469388,0.46808510638297873,0.3829787234042553,0.574468085106383,0.2765957446808511,0.6595744680851063,0.3617021276595745,0.46808510638297873,0.1702127659574468,0.5319148936170213,0.2765957446808511,0.3617021276595745,0.5106382978723404,0.19148936170212766,0.44680851063829785,0.23404255319148937,0.8723404255319149,0.19148936170212766,0.2765957446808511,0.14893617021276595,0.5319148936170213,0.3617021276595745,0.40425531914893614,0.2765957446808511,0.3404255319148936,0.3191489361702128,0.23404255319148937,0.6595744680851063,0.40425531914893614,0.48936170212765956,0.46808510638297873,0.2978723404255319,0.6808510638297872,0.7872340425531915,0.574468085106383,0.46808510638297873,0.2978723404255319,0.23404255319148937,0.40425531914893614,1.0,0.7021276595744681,0.6862745098039216,0.14893617021276595,0.40425531914893614,0.3191489361702128,0.2553191489361702,0.2553191489361702,0.6170212765957447,0.7446808510638298,0.574468085106383,0.2553191489361702,0.5531914893617021,0.46808510638297873,0.3404255319148936,0.46808510638297873,0.5531914893617021,0.86,0.5957446808510638,0.5531914893617021,0.723404255319149,0.2765957446808511,0.2553191489361702,0.574468085106383,0.3191489361702128,0.46808510638297873,0.23404255319148937,0.8085106382978723,0.46808510638297873,0.5106382978723404,0.44680851063829785,0.2978723404255319,0.3404255319148936,0.44680851063829785,0.3617021276595745,0.3617021276595745,0.8297872340425532,0.23404255319148937,0.23404255319148937,0.3191489361702128,0.574468085106383,0.723404255319149,0.40425531914893614,0.7021276595744681,0.44680851063829785,0.5531914893617021,0.48936170212765956,0.44680851063829785,0.46808510638297873,0.3404255319148936,0.46808510638297873,0.2765957446808511,0.5531914893617021,0.851063829787234,0.2765957446808511,0.2127659574468085,0.46808510638297873,0.3191489361702128,0.3617021276595745,0.6382978723404256,0.5531914893617021,0.7021276595744681,0.425531914893617,0.2978723404255319,0.3404255319148936,0.3191489361702128,0.2765957446808511,0.3617021276595745,0.7872340425531915,0.3404255319148936,0.5531914893617021,0.3191489361702128,0.44680851063829785,0.44680851063829785,0.2978723404255319,0.3404255319148936,0.2765957446808511,0.5106382978723404,0.46808510638297873,0.23404255319148937,0.425531914893617,0.425531914893617,0.0425531914893617,0.7446808510638298,0.19148936170212766,0.3404255319148936,0.40425531914893614,0.574468085106383,0.2765957446808511,0.3829787234042553,0.574468085106383,0.1702127659574468,0.3829787234042553,0.40425531914893614,0.3404255319148936,0.19148936170212766,0.3617021276595745,0.8085106382978723,0.0425531914893617,0.2765957446808511,0.6595744680851063,0.723404255319149
Environmental & Occupational Health,0.3684210526315789,0.39473684210526316,0.2894736842105263,0.5918367346938775,0.5,0.4473684210526316,0.5526315789473685,0.39473684210526316,0.6829268292682927,0.34210526315789475,0.4146341463414634,0.18421052631578946,0.6578947368421053,0.3157894736842105,0.3684210526315789,0.5789473684210527,0.13157894736842105,0.4473684210526316,0.2631578947368421,0.6595744680851063,0.2631578947368421,0.34210526315789475,0.18421052631578946,0.48717948717948717,0.3684210526315789,0.4473684210526316,0.34210526315789475,0.34210526315789475,0.3157894736842105,0.3157894736842105,0.6052631578947368,0.4473684210526316,0.5,0.5263157894736842,0.3684210526315789,0.7631578947368421,0.7380952380952381,0.631578947368421,0.5789473684210527,0.3157894736842105,0.2631578947368421,0.4473684210526316,0.7021276595744681,1.0,0.6274509803921569,0.18421052631578946,0.39473684210526316,0.3684210526315789,0.3157894736842105,0.3157894736842105,0.7105263157894737,0.6923076923076923,0.7105263157894737,0.3157894736842105,0.525,0.5263157894736842,0.2894736842105263,0.5526315789473685,0.6578947368421053,0.7,0.631578947368421,0.6578947368421053,0.6363636363636364,0.39473684210526316,0.3157894736842105,0.6578947368421053,0.42105263157894735,0.5,0.2894736842105263,0.7317073170731707,0.5,0.5789473684210527,0.4473684210526316,0.3684210526315789,0.42105263157894735,0.5526315789473685,0.39473684210526316,0.42105263157894735,0.7021276595744681,0.2631578947368421,0.3157894736842105,0.39473684210526316,0.6578947368421053,0.6341463414634146,0.2894736842105263,0.7105263157894737,0.6052631578947368,0.6052631578947368,0.5526315789473685,0.47368421052631576,0.5263157894736842,0.2894736842105263,0.5263157894736842,0.34210526315789475,0.631578947368421,0.7111111111111111,0.2894736842105263,0.18421052631578946,0.39473684210526316,0.3684210526315789,0.39473684210526316,0.5526315789473685,0.6842105263157895,0.8421052631578947,0.4473684210526316,0.39473684210526316,0.3684210526315789,0.42105263157894735,0.3684210526315789,0.42105263157894735,0.6363636363636364,0.39473684210526316,0.631578947368421,0.39473684210526316,0.4473684210526316,0.5,0.3684210526315789,0.2894736842105263,0.2631578947368421,0.5526315789473685,0.5789473684210527,0.21052631578947367,0.5,0.5263157894736842,0.05263157894736842,0.7674418604651163,0.3157894736842105,0.39473684210526316,0.4473684210526316,0.631578947368421,0.2894736842105263,0.5,0.5789473684210527,0.13157894736842105,0.5,0.5526315789473685,0.34210526315789475,0.23684210526315788,0.5,0.6444444444444445,0.02631578947368421,0.3684210526315789,0.6585365853658537,0.7948717948717948
Environmental Science,0.3333333333333333,0.2549019607843137,0.27450980392156865,0.7450980392156863,0.49019607843137253,0.45098039215686275,0.5882352941176471,0.3137254901960784,0.5882352941176471,0.47058823529411764,0.5882352941176471,0.27450980392156865,0.5294117647058824,0.3137254901960784,0.3137254901960784,0.39215686274509803,0.0784313725490196,0.43137254901960786,0.23529411764705882,0.7450980392156863,0.17647058823529413,0.21568627450980393,0.13725490196078433,0.6862745098039216,0.47058823529411764,0.5490196078431373,0.23529411764705882,0.3137254901960784,0.45098039215686275,0.23529411764705882,0.6078431372549019,0.43137254901960786,0.49019607843137253,0.45098039215686275,0.2549019607843137,0.6274509803921569,0.6274509803921569,0.49019607843137253,0.37254901960784315,0.49019607843137253,0.19607843137254902,0.35294117647058826,0.6862745098039216,0.6274509803921569,1.0,0.11764705882352941,0.39215686274509803,0.3333333333333333,0.27450980392156865,0.2549019607843137,0.5882352941176471,0.6274509803921569,0.49019607843137253,0.39215686274509803,0.6862745098039216,0.5882352941176471,0.4117647058823529,0.39215686274509803,0.43137254901960786,0.7647058823529411,0.49019607843137253,0.43137254901960786,0.7254901960784313,0.2549019607843137,0.19607843137254902,0.43137254901960786,0.3137254901960784,0.39215686274509803,0.29411764705882354,0.5686274509803921,0.5294117647058824,0.5294117647058824,0.5490196078431373,0.3137254901960784,0.39215686274509803,0.4117647058823529,0.3137254901960784,0.29411764705882354,0.7254901960784313,0.43137254901960786,0.43137254901960786,0.37254901960784315,0.47058823529411764,0.5882352941176471,0.49019607843137253,0.5490196078431373,0.47058823529411764,0.47058823529411764,0.6274509803921569,0.4117647058823529,0.5686274509803921,0.43137254901960786,0.5294117647058824,0.21568627450980393,0.43137254901960786,0.6862745098039216,0.27450980392156865,0.13725490196078433,0.45098039215686275,0.3137254901960784,0.3137254901960784,0.5098039215686274,0.5686274509803921,0.6274509803921569,0.5098039215686274,0.3137254901960784,0.4117647058823529,0.37254901960784315,0.29411764705882354,0.3333333333333333,0.6862745098039216,0.37254901960784315,0.47058823529411764,0.2549019607843137,0.39215686274509803,0.5490196078431373,0.3137254901960784,0.47058823529411764,0.21568627450980393,0.5490196078431373,0.39215686274509803,0.3333333333333333,0.5294117647058824,0.39215686274509803,0.058823529411764705,0.6470588235294118,0.23529411764705882,0.3137254901960784,0.3333333333333333,0.43137254901960786,0.2549019607843137,0.29411764705882354,0.47058823529411764,0.2549019607843137,0.35294117647058826,0.37254901960784315,0.37254901960784315,0.23529411764705882,0.35294117647058826,0.6274509803921569,0.0196078431372549,0.29411764705882354,0.6666666666666666,0.5686274509803921
Experimental Psychology,0.14285714285714285,0.16666666666666666,0.17647058823529413,0.10204081632653061,0.14285714285714285,0.1724137931034483,0.1388888888888889,0.29411764705882354,0.17073170731707318,0.10344827586206896,0.04878048780487805,0.1111111111111111,0.17142857142857143,0.21052631578947367,0.13043478260869565,0.2692307692307692,0.0,0.10714285714285714,0.11764705882352941,0.10638297872340426,0.07142857142857142,0.0625,0.3,0.07692307692307693,0.13793103448275862,0.16129032258064516,0.2222222222222222,0.09523809523809523,0.14285714285714285,0.2,0.16216216216216217,0.19230769230769232,0.0967741935483871,0.19230769230769232,0.17647058823529413,0.13157894736842105,0.14285714285714285,0.0625,0.19230769230769232,0.07692307692307693,0.23076923076923078,0.17391304347826086,0.14893617021276595,0.18421052631578946,0.11764705882352941,1.0,0.2,0.3157894736842105,0.125,0.17647058823529413,0.10526315789473684,0.1282051282051282,0.08823529411764706,0.08695652173913043,0.125,0.10526315789473684,0.06896551724137931,0.2,0.16129032258064516,0.12,0.15151515151515152,0.21428571428571427,0.13636363636363635,0.2777777777777778,0.3333333333333333,0.21428571428571427,0.2777777777777778,0.11538461538461539,0.1875,0.12195121951219512,0.2,0.1875,0.12121212121212122,0.25,0.22727272727272727,0.21739130434782608,0.16666666666666666,0.16666666666666666,0.14893617021276595,0.08333333333333333,0.08,0.21739130434782608,0.18181818181818182,0.14634146341463414,0.03333333333333333,0.17142857142857143,0.25,0.21428571428571427,0.11428571428571428,0.23076923076923078,0.16666666666666666,0.10344827586206896,0.14285714285714285,0.38461538461538464,0.2222222222222222,0.13333333333333333,0.125,0.0,0.09375,0.30434782608695654,0.22727272727272727,0.08571428571428572,0.17142857142857143,0.18421052631578946,0.12903225806451613,0.16666666666666666,0.2,0.16,0.2777777777777778,0.23809523809523808,0.1590909090909091,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.10714285714285714,0.15625,0.2631578947368421,0.1,0.4,0.17647058823529413,0.2916666666666667,0.1,0.2,0.125,0.0,0.13953488372093023,0.14285714285714285,0.25,0.22727272727272727,0.2413793103448276,0.17647058823529413,0.3157894736842105,0.1875,0.06666666666666667,0.17391304347826086,0.25,0.14285714285714285,0.23076923076923078,0.22727272727272727,0.1111111111111111,0.0,0.2222222222222222,0.0975609756097561,0.1794871794871795
Fertility,0.36,0.4,0.28,0.42857142857142855,0.39285714285714285,0.3448275862068966,0.5,0.4,0.4634146341463415,0.41379310344827586,0.36585365853658536,0.2,0.42857142857142855,0.48,0.4,0.5384615384615384,0.04,0.42857142857142855,0.2,0.3617021276595745,0.12,0.16,0.16,0.3333333333333333,0.3103448275862069,0.4838709677419355,0.24,0.44,0.32142857142857145,0.28,0.5405405405405406,0.4230769230769231,0.45161290322580644,0.5,0.32,0.42105263157894735,0.35714285714285715,0.34375,0.38461538461538464,0.34615384615384615,0.16,0.32,0.40425531914893614,0.39473684210526316,0.39215686274509803,0.2,1.0,0.44,0.28,0.28,0.3684210526315789,0.48717948717948717,0.2647058823529412,0.2,0.45,0.3684210526315789,0.3103448275862069,0.48,0.3870967741935484,0.36,0.30303030303030304,0.5,0.36363636363636365,0.32,0.28,0.4642857142857143,0.32,0.38461538461538464,0.32,0.36585365853658536,0.5,0.46875,0.42424242424242425,0.36,0.44,0.4,0.32,0.28,0.40425531914893614,0.32,0.4,0.4,0.3333333333333333,0.36585365853658536,0.43333333333333335,0.42857142857142855,0.5,0.4642857142857143,0.45714285714285713,0.46153846153846156,0.4166666666666667,0.3793103448275862,0.5,0.28,0.48148148148148145,0.4222222222222222,0.4,0.04,0.375,0.32,0.4,0.42857142857142855,0.4857142857142857,0.42105263157894735,0.3870967741935484,0.32,0.28,0.28,0.44,0.48,0.4318181818181818,0.36,0.36666666666666664,0.36,0.2857142857142857,0.5,0.36,0.26666666666666666,0.28,0.4411764705882353,0.44,0.2,0.4,0.52,0.08,0.3488372093023256,0.2,0.36,0.48,0.5517241379310345,0.28,0.48,0.5,0.24,0.44,0.48,0.39285714285714285,0.24,0.4,0.37777777777777777,0.08,0.36,0.43902439024390244,0.38461538461538464
Fine Arts & Architecture,0.3333333333333333,0.42105263157894735,0.3157894736842105,0.30612244897959184,0.42857142857142855,0.3793103448275862,0.4444444444444444,0.42105263157894735,0.4146341463414634,0.3448275862068966,0.2682926829268293,0.15789473684210525,0.37142857142857144,0.42105263157894735,0.2608695652173913,0.4230769230769231,0.10526315789473684,0.35714285714285715,0.3157894736842105,0.2765957446808511,0.15789473684210525,0.10526315789473684,0.21052631578947367,0.20512820512820512,0.3103448275862069,0.3870967741935484,0.3684210526315789,0.47619047619047616,0.2857142857142857,0.5263157894736842,0.3783783783783784,0.5,0.3225806451612903,0.5,0.3684210526315789,0.2631578947368421,0.2619047619047619,0.3125,0.3076923076923077,0.2692307692307692,0.42105263157894735,0.2608695652173913,0.3191489361702128,0.3684210526315789,0.3333333333333333,0.3157894736842105,0.44,1.0,0.2631578947368421,0.2631578947368421,0.2894736842105263,0.358974358974359,0.29411764705882354,0.34782608695652173,0.375,0.3157894736842105,0.1724137931034483,0.4,0.41935483870967744,0.3,0.30303030303030304,0.39285714285714285,0.3181818181818182,0.5789473684210527,0.47368421052631576,0.39285714285714285,0.3157894736842105,0.3076923076923077,0.42105263157894735,0.2926829268292683,0.4,0.5,0.3333333333333333,0.55,0.5454545454545454,0.5217391304347826,0.47368421052631576,0.3684210526315789,0.3617021276595745,0.20833333333333334,0.28,0.30434782608695654,0.3333333333333333,0.2926829268292683,0.4,0.37142857142857144,0.5,0.2857142857142857,0.34285714285714286,0.5,0.3611111111111111,0.3103448275862069,0.42857142857142855,0.3684210526315789,0.4444444444444444,0.3111111111111111,0.42105263157894735,0.15789473684210525,0.34375,0.4782608695652174,0.36363636363636365,0.3142857142857143,0.42857142857142855,0.42105263157894735,0.4838709677419355,0.3157894736842105,0.32,0.28,0.42105263157894735,0.5238095238095238,0.36363636363636365,0.25,0.3333333333333333,0.631578947368421,0.32142857142857145,0.4375,0.47368421052631576,0.23333333333333334,0.42105263157894735,0.4411764705882353,0.5416666666666666,0.2,0.43333333333333335,0.2916666666666667,0.15789473684210525,0.3023255813953488,0.15789473684210525,0.55,0.5,0.4482758620689655,0.5789473684210527,0.47368421052631576,0.40625,0.05263157894736842,0.34782608695652173,0.4166666666666667,0.21428571428571427,0.47368421052631576,0.2727272727272727,0.26666666666666666,0.0,0.3684210526315789,0.3902439024390244,0.38461538461538464
Fluids & Plasmas,0.47619047619047616,0.3888888888888889,0.47058823529411764,0.24489795918367346,0.39285714285714285,0.3448275862068966,0.2222222222222222,0.47058823529411764,0.2926829268292683,0.41379310344827586,0.34146341463414637,0.3333333333333333,0.2571428571428571,0.2631578947368421,0.30434782608695654,0.2692307692307692,0.0,0.35714285714285715,0.29411764705882354,0.23404255319148937,0.125,0.1875,0.125,0.3333333333333333,0.3793103448275862,0.41935483870967744,0.16666666666666666,0.2857142857142857,0.35714285714285715,0.25,0.1891891891891892,0.23076923076923078,0.2903225806451613,0.34615384615384615,0.4117647058823529,0.3157894736842105,0.21428571428571427,0.34375,0.38461538461538464,0.46153846153846156,0.25,0.30434782608695654,0.2553191489361702,0.3157894736842105,0.27450980392156865,0.125,0.28,0.2631578947368421,1.0,0.11764705882352941,0.23684210526315788,0.28205128205128205,0.20588235294117646,0.30434782608695654,0.35,0.2894736842105263,0.2413793103448276,0.24,0.2903225806451613,0.22,0.21212121212121213,0.35714285714285715,0.29545454545454547,0.16666666666666666,0.25,0.32142857142857145,0.3333333333333333,0.2692307692307692,0.25,0.21951219512195122,0.4,0.34375,0.36363636363636365,0.3,0.4090909090909091,0.391304347826087,0.2777777777777778,0.3888888888888889,0.2553191489361702,0.375,0.52,0.391304347826087,0.21212121212121213,0.2682926829268293,0.23333333333333334,0.2571428571428571,0.39285714285714285,0.35714285714285715,0.4,0.19230769230769232,0.3055555555555556,0.27586206896551724,0.25,0.375,0.3333333333333333,0.26666666666666666,0.25,0.125,0.28125,0.2608695652173913,0.2727272727272727,0.2571428571428571,0.2571428571428571,0.2894736842105263,0.3225806451612903,0.3888888888888889,0.36,0.4,0.3888888888888889,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.21428571428571427,0.28125,0.2631578947368421,0.3333333333333333,0.1875,0.2647058823529412,0.3333333333333333,0.4,0.4,0.3333333333333333,0.0625,0.23255813953488372,0.4375,0.3,0.3181818181818182,0.3103448275862069,0.35294117647058826,0.47368421052631576,0.25,0.125,0.391304347826087,0.3333333333333333,0.39285714285714285,0.375,0.2727272727272727,0.2222222222222222,0.0,0.3333333333333333,0.21951219512195122,0.2564102564102564
