,Acoustics,Addictive Diseases,Aerospace Technology,Agricult & Food Science,Allergy,Analytical Chemistry,Anatomy & Morphology,Anesthesiology,Anthropology and Archaeology,Applied Chemistry,Applied Mathematics,Applied Physics,Area Studies,Arthritis & Rheumatology,Astronomy & Astrophysics,Behavioral Science & Complementary Psychology,Biochemistry & Molecular Biology,Biomedical Engineering,Biophysics,Botany,Cancer,Cardiovascular System,Cellular Biology Cytology & Histology,Chemical Engineering,Chemical Physics,Civil Engineering,Clinical Psychology,Communication,Computers,Criminology,Dairy & Animal Science,Demography,Dentistry,Dermatology & Venerial Disease,Developmental & Child Psychology,Earth & planetary Science,Ecology,Economics,Education,Electrical Engineering & Electronics,Embryology,Endocrinology,Entomology,Environmental & Occupational Health,Environmental Science,Experimental Psychology,Fertility,Fine Arts & Architecture,Fluids & Plasmas,Gastroenterology,General & Internal Medicine,General Biology,General Biomedical Research,General Chemistry,General Engineering,General Mathematics,General Physics,General Psychology,General Social Sciences,General Zoology,Genetics & Heredity,Geography,Geology,Geriatrics,Geriatrics & Gerontology,Health Policy & Services,Hematology,History,Human Factors,Immunology,Industrial Engineering,Information Science & Library Science,Inorganic & Nuclear Chemistry,International Relations,Language & Linguistics,Law,Literature,Management,Marine Biology & Hydrobiology,Materials Science,Mechanical Engineering,Metals & Metallurgy,Meteorology & Atmospheric Science,Microbiology,Microscopy,Miscellaneous Biology,Miscellaneous Biomedical Research,Miscellaneous Clinical Medicine,Miscellaneous Engineering & Technology,Miscellaneous Humanities,Miscellaneous Mathematics,Miscellaneous Physics,Miscellaneous Professional Field,Miscellaneous Psychology,Miscellaneous Social Sciences,Miscellaneous Zoology,Nephrology,Neurology & Neurosurgery,Nuclear & Particle Physics,Nuclear Technology,Nursing,Nutrition & Dietetic,Obstetrics & Gynecology,Oceanography & Limnology,Operations Research,Ophthalmology,Optics,Organic Chemistry,Orthopedics,Otorhinolaryngology,Parasitology,Pathology,Pediatrics,Performing Arts,Pharmacology,Pharmacy,Philosophy,Physical Chemistry,Physiology,Planning & Urban Studies,Political Science and Public Administration,Polymers,Probability & Statistics,Psychiatry,Psychoanalysis,Public Health,Radiology & Nuclear Medicine,Rehabilitation,Religion,Respiratory System,Science studies,Social Psychology,"Social Sciences, Biomedical",Social Studies of Medicine,Social Work,Sociology,Solid State Physics,Speech-Language Pathology and Audiology,Surgery,Tropical Medicine,Unknown,Urology,Veterinary Medicine,Virology
Cancer,0.4074074074074074,0.3181818181818182,0.2727272727272727,0.25,0.5294117647058824,0.34615384615384615,0.25806451612903225,0.4666666666666667,0.2647058823529412,0.22727272727272727,0.32,0.2727272727272727,0.21739130434782608,0.4722222222222222,0.5,0.4,0.5454545454545454,0.5,0.3181818181818182,0.358974358974359,1.0,0.5862068965517241,0.6363636363636364,0.3181818181818182,0.4074074074074074,0.3333333333333333,0.2727272727272727,0.30434782608695654,0.3333333333333333,0.3181818181818182,0.28,0.3793103448275862,0.4583333333333333,0.5625,0.3181818181818182,0.42424242424242425,0.45714285714285713,0.43243243243243246,0.32142857142857145,0.32,0.3181818181818182,0.47058823529411764,0.2692307692307692,0.45161290322580644,0.41025641025641024,0.2727272727272727,0.34375,0.2727272727272727,0.3181818181818182,0.64,0.3888888888888889,0.3181818181818182,0.5909090909090909,0.22727272727272727,0.18181818181818182,0.2222222222222222,0.3181818181818182,0.2962962962962963,0.24,0.34210526315789475,0.43902439024390244,0.39285714285714285,0.34210526315789475,0.42424242424242425,0.36363636363636365,0.45454545454545453,0.5454545454545454,0.37037037037037035,0.42857142857142855,0.5294117647058824,0.22727272727272727,0.21739130434782608,0.18181818181818182,0.18181818181818182,0.375,0.36363636363636365,0.2727272727272727,0.4230769230769231,0.3888888888888889,0.18181818181818182,0.22727272727272727,0.2727272727272727,0.5416666666666666,0.5,0.42857142857142855,0.39473684210526316,0.4146341463414634,0.5,0.36,0.2727272727272727,0.24,0.43478260869565216,0.3225806451612903,0.36363636363636365,0.3333333333333333,0.26666666666666666,0.5185185185185185,0.5909090909090909,0.4375,0.5454545454545454,0.22727272727272727,0.45714285714285713,0.5161290322580645,0.35294117647058826,0.32142857142857145,0.36363636363636365,0.13636363636363635,0.3181818181818182,0.6521739130434783,0.5,0.28125,0.5,0.5172413793103449,0.19230769230769232,0.5769230769230769,0.22727272727272727,0.2727272727272727,0.18181818181818182,0.36,0.3125,0.35714285714285715,0.3181818181818182,0.2916666666666667,0.5185185185185185,0.18181818181818182,0.4642857142857143,0.5909090909090909,0.36363636363636365,0.2727272727272727,0.53125,0.3181818181818182,0.22727272727272727,0.3333333333333333,0.36363636363636365,0.2608695652173913,0.36363636363636365,0.4166666666666667,0.3181818181818182,0.6363636363636364,0.3181818181818182,0.22727272727272727,0.5833333333333334,0.36,0.44
Cardiovascular System,0.6896551724137931,0.41379310344827586,0.3103448275862069,0.41379310344827586,0.7647058823529411,0.4827586206896552,0.41935483870967744,0.6666666666666666,0.4411764705882353,0.3448275862068966,0.4827586206896552,0.27586206896551724,0.3793103448275862,0.6111111111111112,0.5862068965517241,0.5172413793103449,0.4827586206896552,0.4827586206896552,0.5172413793103449,0.5128205128205128,0.5862068965517241,1.0,0.5862068965517241,0.3793103448275862,0.6206896551724138,0.5333333333333333,0.3448275862068966,0.4827586206896552,0.5172413793103449,0.41379310344827586,0.4482758620689655,0.6206896551724138,0.4827586206896552,0.75,0.4482758620689655,0.5454545454545454,0.5142857142857142,0.5405405405405406,0.5517241379310345,0.4482758620689655,0.5172413793103449,0.7058823529411765,0.4482758620689655,0.6451612903225806,0.5641025641025641,0.41379310344827586,0.59375,0.3793103448275862,0.4827586206896552,0.6551724137931034,0.4444444444444444,0.2413793103448276,0.3793103448275862,0.2413793103448276,0.3448275862068966,0.4482758620689655,0.41379310344827586,0.5172413793103449,0.41379310344827586,0.4473684210526316,0.5853658536585366,0.5862068965517241,0.47368421052631576,0.6666666666666666,0.3793103448275862,0.5172413793103449,0.7575757575757576,0.3793103448275862,0.6206896551724138,0.5882352941176471,0.3448275862068966,0.3793103448275862,0.3103448275862069,0.41379310344827586,0.625,0.2413793103448276,0.41379310344827586,0.5517241379310345,0.4722222222222222,0.27586206896551724,0.27586206896551724,0.3448275862068966,0.5517241379310345,0.5,0.6206896551724138,0.6052631578947368,0.5853658536585366,0.5862068965517241,0.3793103448275862,0.41379310344827586,0.4482758620689655,0.4827586206896552,0.5483870967741935,0.4482758620689655,0.4827586206896552,0.4666666666666667,0.7586206896551724,0.5172413793103449,0.625,0.5517241379310345,0.3793103448275862,0.6,0.6451612903225806,0.5294117647058824,0.5172413793103449,0.4827586206896552,0.2413793103448276,0.3448275862068966,0.6551724137931034,0.5517241379310345,0.4375,0.5862068965517241,0.6551724137931034,0.3793103448275862,0.6206896551724138,0.3448275862068966,0.3448275862068966,0.2413793103448276,0.5517241379310345,0.53125,0.5862068965517241,0.41379310344827586,0.4482758620689655,0.5862068965517241,0.2413793103448276,0.5517241379310345,0.5172413793103449,0.4482758620689655,0.5172413793103449,0.6875,0.4482758620689655,0.4482758620689655,0.5862068965517241,0.3448275862068966,0.4482758620689655,0.4482758620689655,0.5517241379310345,0.4482758620689655,0.4827586206896552,0.4827586206896552,0.2413793103448276,0.5862068965517241,0.3793103448275862,0.4827586206896552
Cellular Biology Cytology & Histology,0.37037037037037035,0.25,0.3,0.21428571428571427,0.4411764705882353,0.34615384615384615,0.2903225806451613,0.43333333333333335,0.20588235294117646,0.22727272727272727,0.48,0.45,0.30434782608695654,0.3888888888888889,0.4642857142857143,0.4,0.55,0.5714285714285714,0.47619047619047616,0.3076923076923077,0.6363636363636364,0.5862068965517241,1.0,0.25,0.5185185185185185,0.26666666666666666,0.25,0.34782608695652173,0.3333333333333333,0.35,0.2,0.3448275862068966,0.375,0.5625,0.4,0.3333333333333333,0.3142857142857143,0.32432432432432434,0.32142857142857145,0.32,0.45454545454545453,0.5,0.23076923076923078,0.3548387096774194,0.3076923076923077,0.3,0.28125,0.2727272727272727,0.55,0.56,0.3055555555555556,0.2857142857142857,0.5,0.3,0.2727272727272727,0.2962962962962963,0.6,0.2962962962962963,0.24,0.2631578947368421,0.36585365853658536,0.39285714285714285,0.3157894736842105,0.3333333333333333,0.4,0.42857142857142855,0.5151515151515151,0.2962962962962963,0.35714285714285715,0.4411764705882353,0.25,0.30434782608695654,0.4,0.3,0.40625,0.25,0.3333333333333333,0.4230769230769231,0.19444444444444445,0.35,0.35,0.4,0.4583333333333333,0.4117647058823529,0.42857142857142855,0.3684210526315789,0.4146341463414634,0.32142857142857145,0.24,0.22727272727272727,0.32,0.43478260869565216,0.2903225806451613,0.4,0.25,0.2,0.5185185185185185,0.65,0.46875,0.6363636363636364,0.2,0.34285714285714286,0.45161290322580644,0.23529411764705882,0.35714285714285715,0.5,0.25,0.4,0.5652173913043478,0.47619047619047616,0.15625,0.5,0.41379310344827586,0.23076923076923078,0.5,0.3,0.25,0.35,0.4,0.28125,0.32142857142857145,0.4,0.2916666666666667,0.48148148148148145,0.3,0.32142857142857145,0.55,0.3181818181818182,0.35,0.375,0.22727272727272727,0.2727272727272727,0.2962962962962963,0.4,0.2608695652173913,0.35,0.625,0.35,0.5238095238095238,0.2727272727272727,0.2,0.5,0.32,0.48
Chemical Engineering,0.48148148148148145,0.5,0.3,0.35714285714285715,0.4117647058823529,0.46153846153846156,0.3548387096774194,0.43333333333333335,0.38235294117647056,0.5454545454545454,0.44,0.25,0.4782608695652174,0.4166666666666667,0.17857142857142858,0.32,0.1,0.5238095238095238,0.38095238095238093,0.358974358974359,0.3181818181818182,0.3793103448275862,0.25,1.0,0.3333333333333333,0.5666666666666667,0.35,0.4782608695652174,0.5185185185185185,0.35,0.36,0.41379310344827586,0.4583333333333333,0.375,0.4,0.45454545454545453,0.4,0.3783783783783784,0.4642857142857143,0.56,0.4090909090909091,0.38235294117647056,0.4230769230769231,0.45161290322580644,0.4358974358974359,0.35,0.375,0.45454545454545453,0.35,0.32,0.3888888888888889,0.47619047619047616,0.3181818181818182,0.25,0.5909090909090909,0.37037037037037035,0.2,0.5185185185185185,0.4,0.39473684210526316,0.34146341463414637,0.42857142857142855,0.39473684210526316,0.42424242424242425,0.5,0.5238095238095238,0.42424242424242425,0.3333333333333333,0.5,0.29411764705882354,0.65,0.4782608695652174,0.5,0.6,0.40625,0.35,0.38095238095238093,0.6153846153846154,0.4444444444444444,0.4,0.6,0.3,0.4583333333333333,0.35294117647058826,0.35714285714285715,0.34210526315789475,0.36585365853658536,0.5,0.68,0.45454545454545453,0.4,0.391304347826087,0.5161290322580645,0.5,0.5416666666666666,0.4,0.37037037037037035,0.15,0.28125,0.2727272727272727,0.45,0.4,0.3225806451612903,0.4117647058823529,0.4642857142857143,0.5,0.4,0.4,0.43478260869565216,0.3333333333333333,0.375,0.5,0.3793103448275862,0.34615384615384615,0.38461538461538464,0.5,0.3,0.4,0.44,0.5,0.42857142857142855,0.55,0.5,0.3333333333333333,0.05,0.5,0.35,0.45454545454545453,0.45,0.40625,0.45454545454545453,0.5,0.4074074074074074,0.25,0.43478260869565216,0.45,0.3333333333333333,0.4,0.47619047619047616,0.45454545454545453,0.05,0.4166666666666667,0.28,0.36
Chemical Physics,0.4444444444444444,0.25925925925925924,0.25925925925925924,0.4642857142857143,0.5588235294117647,0.7407407407407407,0.5161290322580645,0.4666666666666667,0.4411764705882353,0.5185185185185185,0.6296296296296297,0.4074074074074074,0.4074074074074074,0.5277777777777778,0.5714285714285714,0.3333333333333333,0.4074074074074074,0.48148148148148145,0.4074074074074074,0.5384615384615384,0.4074074074074074,0.6206896551724138,0.5185185185185185,0.3333333333333333,1.0,0.43333333333333335,0.18518518518518517,0.3333333333333333,0.5925925925925926,0.25925925925925924,0.37037037037037035,0.4482758620689655,0.3333333333333333,0.5625,0.18518518518518517,0.3939393939393939,0.42857142857142855,0.43243243243243246,0.32142857142857145,0.4444444444444444,0.4074074074074074,0.5588235294117647,0.37037037037037035,0.41935483870967744,0.5128205128205128,0.25925925925925924,0.4375,0.4074074074074074,0.48148148148148145,0.6296296296296297,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.6296296296296297,0.4444444444444444,0.3333333333333333,0.5,0.4878048780487805,0.4642857142857143,0.5,0.45454545454545453,0.3333333333333333,0.2962962962962963,0.5757575757575758,0.4074074074074074,0.39285714285714285,0.5,0.2962962962962963,0.2962962962962963,0.5185185185185185,0.25925925925925924,0.5,0.18518518518518517,0.37037037037037035,0.3333333333333333,0.4166666666666667,0.4444444444444444,0.37037037037037035,0.4444444444444444,0.37037037037037035,0.5588235294117647,0.6071428571428571,0.5263157894736842,0.5121951219512195,0.35714285714285715,0.4074074074074074,0.37037037037037035,0.5555555555555556,0.4444444444444444,0.3870967741935484,0.25925925925925924,0.2962962962962963,0.43333333333333335,0.6296296296296297,0.4074074074074074,0.75,0.7037037037037037,0.14814814814814814,0.37142857142857144,0.45161290322580644,0.4411764705882353,0.5,0.37037037037037035,0.2962962962962963,0.5555555555555556,0.4074074074074074,0.37037037037037035,0.46875,0.5185185185185185,0.5172413793103449,0.4074074074074074,0.5185185185185185,0.48148148148148145,0.4074074074074074,0.48148148148148145,0.4444444444444444,0.375,0.4642857142857143,0.48148148148148145,0.37037037037037035,0.4074074074074074,0.18518518518518517,0.35714285714285715,0.37037037037037035,0.25925925925925924,0.4074074074074074,0.4375,0.2962962962962963,0.2962962962962963,0.3333333333333333,0.4074074074074074,0.3333333333333333,0.2962962962962963,0.7777777777777778,0.2962962962962963,0.37037037037037035,0.37037037037037035,0.1111111111111111,0.5925925925925926,0.4074074074074074,0.4444444444444444
Civil Engineering,0.6666666666666666,0.5,0.3,0.5666666666666667,0.5882352941176471,0.43333333333333335,0.5483870967741935,0.6666666666666666,0.6764705882352942,0.5333333333333333,0.4666666666666667,0.3,0.6666666666666666,0.5555555555555556,0.4,0.4666666666666667,0.2,0.43333333333333335,0.43333333333333335,0.5384615384615384,0.3333333333333333,0.5333333333333333,0.26666666666666666,0.5666666666666667,0.43333333333333335,1.0,0.5,0.6666666666666666,0.5333333333333333,0.43333333333333335,0.4666666666666667,0.6666666666666666,0.5,0.5625,0.4666666666666667,0.6666666666666666,0.6285714285714286,0.6756756756756757,0.7333333333333333,0.5333333333333333,0.4666666666666667,0.5882352941176471,0.5,0.7096774193548387,0.6410256410256411,0.43333333333333335,0.65625,0.5666666666666667,0.36666666666666664,0.4666666666666667,0.6111111111111112,0.43333333333333335,0.3333333333333333,0.2,0.5666666666666667,0.5,0.23333333333333334,0.7,0.7,0.5789473684210527,0.4878048780487805,0.7,0.6052631578947368,0.6363636363636364,0.4666666666666667,0.5333333333333333,0.6060606060606061,0.6,0.7,0.5,0.5333333333333333,0.5666666666666667,0.36666666666666664,0.5666666666666667,0.6875,0.3333333333333333,0.5666666666666667,0.7,0.5833333333333334,0.4,0.4666666666666667,0.26666666666666666,0.5333333333333333,0.5,0.5666666666666667,0.5526315789473685,0.6097560975609756,0.7,0.7,0.5333333333333333,0.5,0.4,0.8064516129032258,0.5,0.6666666666666666,0.6666666666666666,0.5333333333333333,0.23333333333333334,0.5,0.36666666666666664,0.4666666666666667,0.6571428571428571,0.5806451612903226,0.6764705882352942,0.7,0.43333333333333335,0.3,0.23333333333333334,0.5,0.36666666666666664,0.5625,0.5333333333333333,0.6,0.6666666666666666,0.43333333333333335,0.43333333333333335,0.5333333333333333,0.2,0.5666666666666667,0.71875,0.7333333333333333,0.43333333333333335,0.6333333333333333,0.5333333333333333,0.16666666666666666,0.6333333333333333,0.26666666666666666,0.5666666666666667,0.5,0.65625,0.5666666666666667,0.6,0.6333333333333333,0.23333333333333334,0.6333333333333333,0.4666666666666667,0.43333333333333335,0.4666666666666667,0.3333333333333333,0.4,0.16666666666666666,0.4666666666666667,0.4666666666666667,0.4666666666666667
Clinical Psychology,0.4444444444444444,0.55,0.3333333333333333,0.2857142857142857,0.35294117647058826,0.15384615384615385,0.3870967741935484,0.4,0.4411764705882353,0.3181818181818182,0.24,0.05555555555555555,0.5217391304347826,0.3611111111111111,0.39285714285714285,0.52,0.25,0.2857142857142857,0.47619047619047616,0.3333333333333333,0.2727272727272727,0.3448275862068966,0.25,0.35,0.18518518518518517,0.5,1.0,0.6086956521739131,0.25925925925925924,0.6666666666666666,0.44,0.4482758620689655,0.4166666666666667,0.375,0.6666666666666666,0.42424242424242425,0.4,0.4594594594594595,0.5357142857142857,0.16,0.4090909090909091,0.4117647058823529,0.34615384615384615,0.4838709677419355,0.3333333333333333,0.7222222222222222,0.46875,0.45454545454545453,0.3333333333333333,0.28,0.3888888888888889,0.5238095238095238,0.3181818181818182,0.16666666666666666,0.2727272727272727,0.2962962962962963,0.10526315789473684,0.5555555555555556,0.6,0.34210526315789475,0.34146341463414637,0.5714285714285714,0.34210526315789475,0.3939393939393939,0.6111111111111112,0.5714285714285714,0.42424242424242425,0.5555555555555556,0.4642857142857143,0.38235294117647056,0.47368421052631576,0.43478260869565216,0.3157894736842105,0.6,0.46875,0.4444444444444444,0.5238095238095238,0.5384615384615384,0.3888888888888889,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.5,0.35294117647058826,0.32142857142857145,0.39473684210526316,0.36585365853658536,0.5,0.36,0.5,0.44,0.2608695652173913,0.5161290322580645,0.7222222222222222,0.5833333333333334,0.43333333333333335,0.4074074074074074,0.35,0.21875,0.18181818181818182,0.6111111111111112,0.42857142857142855,0.41935483870967744,0.4411764705882353,0.42857142857142855,0.3684210526315789,0.1111111111111111,0.16666666666666666,0.391304347826087,0.2857142857142857,0.3125,0.38461538461538464,0.5172413793103449,0.5384615384615384,0.2692307692307692,0.3,0.65,0.05555555555555555,0.4,0.46875,0.5,0.2777777777777778,0.5416666666666666,0.5185185185185185,0.2777777777777778,0.4642857142857143,0.3333333333333333,0.5454545454545454,0.5789473684210527,0.40625,0.5909090909090909,0.5909090909090909,0.5185185185185185,0.16666666666666666,0.6086956521739131,0.6842105263157895,0.25,0.6,0.2857142857142857,0.3181818181818182,0.2777777777777778,0.3333333333333333,0.4,0.32
Communication,0.6296296296296297,0.6086956521739131,0.34782608695652173,0.2857142857142857,0.5,0.34615384615384615,0.4838709677419355,0.5666666666666667,0.5294117647058824,0.4782608695652174,0.44,0.21739130434782608,0.782608695652174,0.4722222222222222,0.39285714285714285,0.56,0.17391304347826086,0.4782608695652174,0.5217391304347826,0.41025641025641024,0.30434782608695654,0.4827586206896552,0.34782608695652173,0.4782608695652174,0.3333333333333333,0.6666666666666666,0.6086956521739131,1.0,0.4444444444444444,0.5217391304347826,0.44,0.6551724137931034,0.5416666666666666,0.46875,0.6086956521739131,0.48484848484848486,0.4857142857142857,0.4594594594594595,0.7142857142857143,0.44,0.6086956521739131,0.47058823529411764,0.4230769230769231,0.5483870967741935,0.4358974358974359,0.5652173913043478,0.625,0.6086956521739131,0.43478260869565216,0.4,0.4722222222222222,0.43478260869565216,0.34782608695652173,0.13043478260869565,0.5652173913043478,0.4074074074074074,0.21739130434782608,0.7037037037037037,0.68,0.42105263157894735,0.43902439024390244,0.6785714285714286,0.39473684210526316,0.5454545454545454,0.5652173913043478,0.5217391304347826,0.45454545454545453,0.5185185185185185,0.6785714285714286,0.4117647058823529,0.5217391304347826,0.6521739130434783,0.30434782608695654,0.6956521739130435,0.65625,0.30434782608695654,0.5217391304347826,0.6538461538461539,0.4166666666666667,0.34782608695652173,0.34782608695652173,0.2608695652173913,0.5416666666666666,0.38235294117647056,0.5357142857142857,0.4473684210526316,0.5365853658536586,0.5714285714285714,0.48,0.5217391304347826,0.56,0.43478260869565216,0.7096774193548387,0.5652173913043478,0.7083333333333334,0.5333333333333333,0.5185185185185185,0.30434782608695654,0.3125,0.34782608695652173,0.5652173913043478,0.5142857142857142,0.4838709677419355,0.5,0.6071428571428571,0.43478260869565216,0.34782608695652173,0.17391304347826086,0.43478260869565216,0.43478260869565216,0.40625,0.46153846153846156,0.5517241379310345,0.5769230769230769,0.4230769230769231,0.43478260869565216,0.5217391304347826,0.17391304347826086,0.56,0.65625,0.6428571428571429,0.30434782608695654,0.625,0.5185185185185185,0.2608695652173913,0.5714285714285714,0.2608695652173913,0.6521739130434783,0.5652173913043478,0.53125,0.6956521739130435,0.782608695652174,0.7037037037037037,0.2608695652173913,0.6956521739130435,0.5652173913043478,0.4583333333333333,0.6956521739130435,0.30434782608695654,0.43478260869565216,0.21739130434782608,0.4166666666666667,0.36,0.52
Computers,0.5925925925925926,0.4444444444444444,0.2962962962962963,0.5,0.6176470588235294,0.6296296296296297,0.5161290322580645,0.5,0.5588235294117647,0.5925925925925926,0.6666666666666666,0.2962962962962963,0.48148148148148145,0.5,0.39285714285714285,0.2962962962962963,0.25925925925925924,0.5925925925925926,0.4074074074074074,0.46153846153846156,0.3333333333333333,0.5172413793103449,0.3333333333333333,0.5185185185185185,0.5925925925925926,0.5333333333333333,0.25925925925925924,0.4444444444444444,1.0,0.3333333333333333,0.4444444444444444,0.5862068965517241,0.4074074074074074,0.5,0.2962962962962963,0.42424242424242425,0.4,0.5135135135135135,0.5,0.7037037037037037,0.4444444444444444,0.4411764705882353,0.48148148148148145,0.3870967741935484,0.5128205128205128,0.18518518518518517,0.5,0.48148148148148145,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.25925925925925924,0.2222222222222222,0.5555555555555556,0.8148148148148148,0.4074074074074074,0.5555555555555556,0.4444444444444444,0.5263157894736842,0.4878048780487805,0.5,0.47368421052631576,0.5757575757575758,0.3333333333333333,0.2962962962962963,0.5151515151515151,0.4444444444444444,0.6071428571428571,0.38235294117647056,0.5925925925925926,0.5555555555555556,0.4444444444444444,0.4074074074074074,0.53125,0.18518518518518517,0.37037037037037035,0.5925925925925926,0.4444444444444444,0.4444444444444444,0.4074074074074074,0.2962962962962963,0.3333333333333333,0.47058823529411764,0.5357142857142857,0.47368421052631576,0.4634146341463415,0.39285714285714285,0.6666666666666666,0.48148148148148145,0.6296296296296297,0.6296296296296297,0.5483870967741935,0.3333333333333333,0.4444444444444444,0.5,0.5185185185185185,0.3333333333333333,0.5625,0.48148148148148145,0.2962962962962963,0.42857142857142855,0.41935483870967744,0.4117647058823529,0.6428571428571429,0.37037037037037035,0.3333333333333333,0.4444444444444444,0.37037037037037035,0.3333333333333333,0.5625,0.5925925925925926,0.4482758620689655,0.5555555555555556,0.3333333333333333,0.4074074074074074,0.37037037037037035,0.3333333333333333,0.4074074074074074,0.5625,0.4642857142857143,0.4444444444444444,0.5555555555555556,0.37037037037037035,0.2222222222222222,0.39285714285714285,0.37037037037037035,0.37037037037037035,0.4444444444444444,0.53125,0.4074074074074074,0.4444444444444444,0.48148148148148145,0.37037037037037035,0.48148148148148145,0.2962962962962963,0.5185185185185185,0.37037037037037035,0.4074074074074074,0.4074074074074074,0.037037037037037035,0.48148148148148145,0.4444444444444444,0.4074074074074074
Criminology,0.4074074074074074,0.55,0.3333333333333333,0.2857142857142857,0.4117647058823529,0.23076923076923078,0.3870967741935484,0.43333333333333335,0.4411764705882353,0.2727272727272727,0.28,0.2222222222222222,0.5217391304347826,0.4166666666666667,0.35714285714285715,0.48,0.4,0.2857142857142857,0.5238095238095238,0.3076923076923077,0.3181818181818182,0.41379310344827586,0.35,0.35,0.25925925925925924,0.43333333333333335,0.6666666666666666,0.5217391304347826,0.3333333333333333,1.0,0.4,0.4482758620689655,0.3333333333333333,0.40625,0.7222222222222222,0.42424242424242425,0.4,0.3783783783783784,0.5357142857142857,0.24,0.5454545454545454,0.4117647058823529,0.38461538461538464,0.4838709677419355,0.3333333333333333,0.7222222222222222,0.40625,0.2727272727272727,0.3888888888888889,0.28,0.3888888888888889,0.47619047619047616,0.36363636363636365,0.2777777777777778,0.3181818181818182,0.25925925925925924,0.2631578947368421,0.48148148148148145,0.52,0.3157894736842105,0.3902439024390244,0.5,0.3684210526315789,0.3939393939393939,0.6111111111111112,0.6190476190476191,0.42424242424242425,0.5185185185185185,0.5,0.38235294117647056,0.5263157894736842,0.4782608695652174,0.3684210526315789,0.6,0.46875,0.4444444444444444,0.5714285714285714,0.5384615384615384,0.3055555555555556,0.2222222222222222,0.16666666666666666,0.2777777777777778,0.5833333333333334,0.35294117647058826,0.35714285714285715,0.39473684210526316,0.4146341463414634,0.42857142857142855,0.4,0.45454545454545453,0.4,0.391304347826087,0.4838709677419355,0.7777777777777778,0.5833333333333334,0.4,0.5185185185185185,0.5,0.25,0.2727272727272727,0.5555555555555556,0.4,0.3870967741935484,0.4117647058823529,0.35714285714285715,0.5789473684210527,0.16666666666666666,0.16666666666666666,0.4782608695652174,0.38095238095238093,0.375,0.34615384615384615,0.4482758620689655,0.46153846153846156,0.34615384615384615,0.25,0.6,0.1111111111111111,0.36,0.46875,0.5,0.3333333333333333,0.5416666666666666,0.5555555555555556,0.3888888888888889,0.4642857142857143,0.4444444444444444,0.6363636363636364,0.5789473684210527,0.40625,0.5909090909090909,0.5909090909090909,0.5185185185185185,0.2777777777777778,0.6086956521739131,0.631578947368421,0.375,0.6,0.42857142857142855,0.4090909090909091,0.2777777777777778,0.375,0.4,0.4
Dairy & Animal Science,0.5925925925925926,0.52,0.24,0.6071428571428571,0.5,0.46153846153846156,0.5483870967741935,0.5333333333333333,0.5,0.48,0.44,0.08,0.4,0.5555555555555556,0.5714285714285714,0.56,0.28,0.32,0.4,0.48717948717948717,0.28,0.4482758620689655,0.2,0.36,0.37037037037037035,0.4666666666666667,0.44,0.44,0.4444444444444444,0.4,1.0,0.4827586206896552,0.48,0.46875,0.48,0.42424242424242425,0.45714285714285713,0.4864864864864865,0.5357142857142857,0.4,0.44,0.5,0.5769230769230769,0.5161290322580645,0.5128205128205128,0.44,0.59375,0.4,0.2,0.48,0.4166666666666667,0.44,0.08,0.16,0.44,0.5185185185185185,0.24,0.5555555555555556,0.52,0.5,0.4878048780487805,0.42857142857142855,0.5526315789473685,0.48484848484848486,0.32,0.36,0.5151515151515151,0.5185185185185185,0.5357142857142857,0.38235294117647056,0.4,0.56,0.4,0.48,0.53125,0.12,0.48,0.5,0.5555555555555556,0.2,0.24,0.16,0.48,0.47058823529411764,0.4642857142857143,0.5,0.4878048780487805,0.5714285714285714,0.48,0.48,0.56,0.36,0.4838709677419355,0.36,0.56,0.6,0.48148148148148145,0.32,0.46875,0.28,0.48,0.6,0.5483870967741935,0.5,0.4642857142857143,0.32,0.12,0.28,0.44,0.48,0.5,0.4230769230769231,0.5172413793103449,0.5769230769230769,0.38461538461538464,0.44,0.4,0.32,0.52,0.5,0.5357142857142857,0.32,0.48,0.5555555555555556,0.12,0.4642857142857143,0.24,0.52,0.36,0.5625,0.64,0.52,0.5925925925925926,0.32,0.52,0.4,0.32,0.48,0.36,0.44,0.12,0.52,0.68,0.44
